,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
589,14,25,1,11.4,978.6,56.9,33.63
590,15,25,1,11.7,977.45,52.6,33.135
591,16,25,1,12.0,976.55,50.1,34.23
592,17,25,1,11.9,976.3,48.75,33.73
593,18,25,1,42.9,976.45,52.15,32.765
594,19,25,1,50.2,977.05,56.0,31.52
595,20,25,1,26.3,977.95,60.7,30.42
596,21,25,1,54.2,978.85,64.75,29.79
597,22,25,1,46.8,979.5,68.55,28.715
598,23,25,1,42.6,979.55,72.7,27.69
599,24,25,1,41.2,979.75,75.15,27.025
600,1,26,1,39.9,979.65,76.85,27.0
601,2,26,1,38.8,979.4,80.65,26.415
602,3,26,1,38.4,979.15,84.75,24.98
603,4,26,1,37.5,979.1,87.35,24.39
604,5,26,1,37.5,979.2,89.6,24.015
605,6,26,1,39.1,980.1,91.35,23.625
606,7,26,1,37.5,981.0,91.8,24.17
607,8,26,1,34.8,981.6,91.6,24.52
609,10,26,1,10.4,983.05,86.5,26.635
610,11,26,1,11.1,983.05,81.0,28.765
611,12,26,1,11.3,982.35,71.25,31.83
612,13,26,1,11.4,981.15,58.1,33.09
613,14,26,1,11.4,980.0,45.1,34.255
614,15,26,1,11.4,978.8,39.85,35.8
615,16,26,1,11.6,977.7,35.25,36.515
616,17,26,1,12.1,977.0,33.9,35.05
617,18,26,1,12.3,976.95,31.7,34.985
618,19,26,1,51.4,977.65,38.6,31.335
619,20,26,1,43.5,978.3,47.45,29.67
620,21,26,1,53.0,979.05,51.95,28.095
621,22,26,1,45.9,980.05,54.5,27.345
622,23,26,1,41.5,980.5,57.75,25.95
624,1,27,1,37.8,980.45,61.95,24.595
625,2,27,1,34.3,980.25,64.15,24.39
626,3,27,1,33.4,980.2,67.0,23.125
627,4,27,1,34.1,980.2,76.45,22.345
628,5,27,1,35.3,980.15,84.75,22.36
629,6,27,1,37.6,980.6,90.1,22.67
630,7,27,1,40.1,981.1,92.2,20.95
631,8,27,1,36.1,981.85,93.3,22.43
632,9,27,1,30.3,982.3,91.05,25.31
633,10,27,1,29.1,982.55,79.55,27.83
634,11,27,1,29.8,982.15,61.5,30.335
635,12,27,1,30.4,981.15,36.6,32.23
636,13,27,1,29.1,979.9,32.2,32.845
637,14,27,1,27.8,978.8,27.95,34.545
638,15,27,1,33.4,977.85,20.25,36.08
639,16,27,1,34.4,977.0,15.1,35.73
640,17,27,1,34.8,976.35,14.05,35.16
641,18,27,1,36.7,976.4,15.55,33.29
642,19,27,1,46.0,976.8,20.2,29.555
643,20,27,1,47.5,977.6,22.55,27.42
644,21,27,1,47.9,978.5,24.1,27.015
645,22,27,1,45.7,979.25,31.85,26.405
646,23,27,1,39.3,979.75,40.05,24.63
647,24,27,1,37.1,980.0,42.85,24.17
648,1,28,1,35.4,979.85,47.45,23.245
649,2,28,1,34.9,979.4,49.35,24.06
650,3,28,1,21.1,979.05,53.3,22.59
651,4,28,1,34.6,978.85,62.5,21.51
652,5,28,1,34.8,979.0,71.45,22.07
653,6,28,1,35.9,979.95,81.15,22.055
654,7,28,1,31.1,980.8,90.05,21.435
655,8,28,1,29.5,981.6,92.4,20.89
656,9,28,1,29.5,982.3,93.15,22.465
657,10,28,1,30.3,982.45,88.15,25.82
658,11,28,1,30.6,982.0,74.75,28.25
659,12,28,1,31.1,981.35,60.55,30.885
660,13,28,1,30.5,980.1,44.85,33.175
661,14,28,1,31.4,978.8,38.25,33.925
662,15,28,1,28.2,977.45,36.15,34.28
663,16,28,1,33.0,976.2,33.35,34.18
664,17,28,1,33.8,975.95,34.75,33.59
665,18,28,1,35.8,976.0,39.9,32.46
666,19,28,1,45.5,976.7,44.75,30.81
667,20,28,1,48.9,977.55,49.25,29.19
668,21,28,1,47.1,978.7,52.45,28.595
669,22,28,1,43.8,979.55,56.05,27.725
670,23,28,1,40.5,979.9,59.3,27.345
671,24,28,1,39.6,979.85,61.9,27.0
672,1,29,1,37.8,979.5,65.05,25.79
673,2,29,1,36.8,979.05,68.7,24.425
674,3,29,1,35.8,978.4,74.8,23.255
675,4,29,1,35.4,978.0,79.7,22.93
676,5,29,1,37.6,978.1,83.55,22.92
677,6,29,1,39.7,978.55,86.05,22.39
678,7,29,1,32.2,979.05,90.55,22.36
679,8,29,1,29.4,980.0,92.8,22.43
680,9,29,1,29.4,980.95,93.6,23.255
681,10,29,1,29.1,981.45,91.8,24.665
682,11,29,1,29.6,981.4,81.05,27.48
683,12,29,1,30.2,980.65,69.6,30.73
684,13,29,1,30.5,979.5,59.55,32.615
686,15,29,1,36.0,977.05,40.55,34.63
687,16,29,1,32.7,976.0,36.75,35.275
688,17,29,1,34.6,975.45,36.8,34.215
689,18,29,1,39.1,975.5,38.6,33.81
690,19,29,1,46.7,976.05,42.15,31.435
691,20,29,1,47.9,976.8,47.7,30.08
692,21,29,1,44.2,977.75,51.7,29.4
693,22,29,1,45.7,978.5,53.0,28.77
694,23,29,1,40.3,978.95,53.25,28.1
695,24,29,1,39.6,979.15,58.7,26.135
696,1,30,1,38.2,978.85,63.35,25.56
697,2,30,1,37.0,978.5,67.9,25.415
698,3,30,1,39.0,977.95,74.45,23.82
699,4,30,1,39.0,977.6,83.55,23.82
700,5,30,1,40.9,977.7,89.05,23.655
701,6,30,1,41.4,978.5,89.5,24.23
702,7,30,1,35.4,979.25,88.25,24.29
703,8,30,1,31.4,980.1,88.65,24.435
704,9,30,1,31.6,980.7,86.8,26.29
705,10,30,1,32.5,981.45,78.9,28.425
706,11,30,1,32.8,981.3,70.35,30.625
707,12,30,1,35.8,980.35,61.0,32.885
708,13,30,1,35.4,979.0,46.1,34.135
709,14,30,1,29.3,977.7,34.6,34.92
710,15,30,1,32.0,976.5,29.25,36.12
711,16,30,1,34.3,975.5,26.8,36.66
712,17,30,1,35.0,974.95,26.8,35.65
713,18,30,1,38.0,974.95,28.25,34.85
714,19,30,1,45.6,975.45,33.4,31.525
715,20,30,1,47.8,976.1,38.75,29.775
716,21,30,1,47.7,977.1,44.0,29.925
717,22,30,1,44.6,978.2,48.65,28.385
718,23,30,1,43.2,979.0,54.0,26.915
719,24,30,1,43.6,979.3,57.8,26.82
720,1,31,1,42.4,979.3,59.45,26.785
721,2,31,1,41.3,979.1,69.75,25.5
722,3,31,1,40.4,978.5,78.15,24.53
723,4,31,1,42.1,978.25,83.1,24.335
724,5,31,1,42.2,978.2,86.45,24.655
725,6,31,1,42.1,978.65,88.4,24.65
726,7,31,1,35.0,979.05,89.45,24.895
727,8,31,1,31.6,979.9,89.35,25.195
728,9,31,1,32.5,980.65,88.55,25.695
729,10,31,1,33.0,981.2,84.95,27.285
730,11,31,1,33.8,980.7,74.85,29.34
731,12,31,1,33.6,980.25,67.55,30.645
732,13,31,1,33.6,979.3,59.35,32.94
733,14,31,1,33.6,978.05,53.15,33.885
734,15,31,1,34.8,976.75,49.0,34.755
735,16,31,1,36.4,975.9,46.9,34.31
736,17,31,1,36.3,975.35,45.25,34.72
737,18,31,1,38.6,975.3,45.4,34.215
738,19,31,1,47.3,975.9,49.45,31.965
739,20,31,1,47.4,976.75,57.2,30.065
740,21,31,1,47.5,977.7,58.6,29.04
741,22,31,1,46.7,978.9,59.85,28.195
742,23,31,1,43.8,979.3,63.6,27.69
743,24,31,1,41.4,979.75,67.75,27.05
744,1,1,2,39.7,979.65,73.95,26.21
745,2,1,2,38.8,979.05,77.55,25.45
746,3,1,2,38.1,978.45,80.55,24.835
747,4,1,2,37.7,978.45,82.05,24.64
748,5,1,2,38.9,978.55,83.75,24.565
749,6,1,2,42.5,978.85,86.45,23.885
750,7,1,2,35.6,979.25,88.75,23.135
751,8,1,2,32.5,979.95,90.15,23.69
752,9,1,2,32.4,980.9,86.95,25.465
753,10,1,2,33.3,981.2,81.65,28.15
754,11,1,2,33.7,981.05,72.3,30.37
755,12,1,2,34.7,980.5,64.8,32.305
756,13,1,2,34.8,979.35,58.65,33.13
757,14,1,2,34.9,978.05,55.2,33.76
759,16,1,2,36.7,975.95,48.95,35.57
760,17,1,2,36.4,975.5,47.7,34.52
761,18,1,2,37.4,975.45,49.1,33.97
762,19,1,2,46.8,976.1,52.4,32.565
763,20,1,2,47.4,976.9,62.5,30.485
764,21,1,2,34.1,977.7,67.1,29.615
765,22,1,2,23.1,979.85,86.7,20.27
766,23,1,2,23.1,979.4,97.45,22.05
767,24,1,2,23.3,979.2,91.4,23.795
768,1,2,2,23.6,979.8,90.1,24.015
769,2,2,2,23.5,979.55,91.45,23.425
770,3,2,2,22.0,978.75,90.1,23.26
771,4,2,2,23.3,978.85,91.45,22.25
772,5,2,2,24.0,978.65,93.05,22.11
773,6,2,2,24.4,979.25,93.15,22.03
774,7,2,2,24.0,979.6,93.35,21.875
775,8,2,2,24.1,980.05,93.75,22.55
778,11,2,2,9.2,981.5,84.75,27.375
779,12,2,2,9.5,981.15,81.15,28.505
780,13,2,2,9.7,980.2,74.9,30.19
782,15,2,2,9.8,977.5,67.7,31.865
783,16,2,2,10.0,976.35,64.15,32.575
784,17,2,2,10.5,975.85,62.35,30.445
785,18,2,2,11.3,976.0,78.2,25.32
786,19,2,2,34.2,976.6,86.05,25.33
787,20,2,2,31.8,977.8,82.65,24.475
788,21,2,2,33.2,980.15,84.9,24.24
789,22,2,2,31.3,981.4,88.45,23.6
790,23,2,2,31.1,981.95,89.9,22.515
791,24,2,2,30.8,981.25,91.8,22.145
792,1,3,2,28.0,980.1,91.45,22.21
793,2,3,2,27.2,979.85,92.7,21.985
794,3,3,2,26.6,979.3,93.5,21.745
795,4,3,2,26.0,979.0,94.25,21.64
796,5,3,2,26.0,979.1,94.95,21.4
797,6,3,2,26.4,979.0,95.35,21.27
798,7,3,2,24.8,979.35,95.8,21.195
799,8,3,2,23.7,979.8,96.15,21.39
800,9,3,2,8.7,980.3,94.75,23.27
801,10,3,2,8.8,980.7,89.9,25.26
802,11,3,2,9.0,980.65,80.85,28.01
803,12,3,2,9.2,980.0,70.7,30.72
804,13,3,2,9.8,978.9,59.85,32.045
805,14,3,2,10.2,977.95,50.55,33.215
806,15,3,2,10.8,976.85,49.4,32.81
807,16,3,2,10.7,976.05,52.25,32.2
808,17,3,2,10.8,975.55,50.85,32.56
809,18,3,2,11.3,975.4,51.3,31.855
810,19,3,2,25.0,975.8,58.35,29.85
811,20,3,2,36.5,976.5,69.25,28.33
812,21,3,2,27.1,977.35,74.7,27.405
813,22,3,2,24.7,978.1,77.15,26.67
814,23,3,2,20.1,978.35,78.95,26.205
815,24,3,2,21.3,978.55,81.8,25.955
816,1,4,2,20.4,978.6,84.7,25.635
817,2,4,2,19.6,978.2,86.85,25.355
818,3,4,2,19.7,977.9,87.65,24.8
819,4,4,2,20.5,977.8,89.85,24.27
820,5,4,2,21.6,977.85,92.0,23.965
821,6,4,2,22.1,978.3,93.6,23.435
822,7,4,2,18.1,979.15,94.3,23.665
823,8,4,2,16.6,979.8,94.45,23.91
824,9,4,2,16.4,980.75,94.15,24.365
825,10,4,2,16.0,981.5,92.65,25.175
826,11,4,2,16.6,981.55,86.8,27.36
827,12,4,2,16.2,981.25,84.3,27.545
828,13,4,2,23.6,980.4,78.95,29.04
829,14,4,2,30.9,979.35,73.95,30.17
830,15,4,2,30.6,978.15,67.95,31.47
831,16,4,2,37.5,977.05,64.15,31.97
832,17,4,2,37.5,976.45,62.3,32.125
833,18,4,2,40.9,976.5,63.45,30.95
834,19,4,2,48.2,977.05,69.25,29.475
835,20,4,2,45.6,978.1,74.0,28.52
836,21,4,2,49.2,979.3,76.7,27.995
837,22,4,2,46.1,979.9,78.55,27.8
838,23,4,2,42.5,980.7,79.6,27.27
839,24,4,2,40.5,980.8,81.2,26.87
840,1,5,2,38.8,980.65,85.95,25.49
841,2,5,2,38.0,979.9,90.0,24.98
842,3,5,2,37.6,979.35,91.75,24.56
843,4,5,2,38.3,978.95,93.15,24.0
844,5,5,2,39.5,979.25,94.1,23.81
845,6,5,2,42.7,979.85,94.55,23.535
846,7,5,2,35.9,981.1,95.15,23.615
847,8,5,2,33.3,981.9,95.4,23.7
848,9,5,2,32.9,983.2,94.8,23.41
849,10,5,2,34.7,983.6,93.0,24.4
850,11,5,2,35.3,982.05,82.05,28.355
851,12,5,2,29.6,980.55,61.25,31.69
852,13,5,2,32.3,979.35,53.85,33.42
853,14,5,2,33.3,978.45,52.35,33.955
854,15,5,2,35.0,977.3,49.85,33.415
855,16,5,2,37.0,976.3,46.25,35.315
856,17,5,2,37.4,975.95,48.3,33.64
857,18,5,2,37.5,976.15,48.55,33.305
858,19,5,2,46.0,976.7,49.95,31.345
859,20,5,2,47.4,977.8,55.0,29.355
860,21,5,2,51.9,979.15,60.9,29.065
861,22,5,2,46.1,979.95,74.75,27.885
862,23,5,2,41.0,980.55,78.65,27.11
863,24,5,2,39.8,980.4,81.35,26.465
864,1,6,2,39.4,979.95,82.85,25.985
865,2,6,2,38.0,979.55,84.95,25.415
866,3,6,2,37.4,978.95,87.05,25.115
867,4,6,2,36.2,978.45,89.15,24.41
868,5,6,2,37.8,978.25,90.45,24.435
869,6,6,2,40.8,978.45,91.75,23.99
870,7,6,2,33.4,979.05,93.55,23.785
871,8,6,2,31.2,979.6,93.95,24.255
872,9,6,2,28.9,980.35,91.45,26.06
873,10,6,2,31.6,980.75,82.8,28.21
874,11,6,2,33.1,980.55,74.05,30.255
875,12,6,2,27.6,979.75,67.9,32.035
876,13,6,2,27.9,978.6,61.35,33.205
878,15,6,2,27.4,976.3,51.5,34.455
881,18,6,2,43.1,975.1,48.85,33.495
882,19,6,2,44.8,975.55,53.6,31.74
883,20,6,2,48.2,976.65,60.25,30.605
884,21,6,2,43.7,977.6,60.35,29.47
885,22,6,2,38.8,978.2,65.5,28.67
886,23,6,2,35.9,978.35,70.2,27.79
887,24,6,2,35.0,978.5,73.75,26.615
888,1,7,2,34.0,978.1,81.5,25.115
889,2,7,2,33.0,977.5,84.6,24.445
890,3,7,2,31.8,977.2,86.05,23.765
891,4,7,2,31.5,977.0,86.95,23.055
892,5,7,2,33.2,976.95,87.0,22.55
893,6,7,2,35.0,977.2,86.7,22.385
894,7,7,2,28.5,977.95,89.0,22.345
895,8,7,2,31.2,978.9,90.45,22.55
896,9,7,2,32.7,979.5,89.15,24.56
897,10,7,2,34.1,979.7,83.8,27.885
898,11,7,2,34.0,979.45,72.1,30.56
899,12,7,2,34.1,978.95,59.95,31.945
900,13,7,2,34.0,977.95,50.75,33.42
901,14,7,2,35.2,976.7,41.55,34.38
902,15,7,2,36.1,975.65,35.05,35.81
903,16,7,2,37.2,974.8,29.2,35.945
904,17,7,2,37.2,974.45,28.3,34.97
905,18,7,2,37.8,974.45,27.2,33.39
906,19,7,2,47.0,975.15,48.8,30.925
907,20,7,2,48.4,976.1,59.35,29.59
908,21,7,2,52.4,976.95,62.75,28.31
909,22,7,2,50.8,977.6,64.2,27.775
910,23,7,2,43.5,977.95,66.05,26.89
911,24,7,2,41.3,978.05,67.2,26.975
912,1,8,2,38.5,977.95,69.6,26.425
913,2,8,2,37.7,977.75,72.3,25.6
914,3,8,2,37.3,977.45,76.65,25.005
915,4,8,2,37.2,977.3,80.7,24.555
916,5,8,2,38.8,977.45,86.05,23.315
917,6,8,2,41.8,977.8,89.7,23.055
918,7,8,2,36.8,978.35,92.4,23.1
919,8,8,2,32.7,979.15,94.1,23.075
920,9,8,2,32.5,979.85,94.95,23.64
921,10,8,2,32.2,980.5,95.15,24.11
922,11,8,2,32.4,980.65,94.35,24.88
923,12,8,2,32.3,980.65,92.15,25.395
924,13,8,2,32.0,980.05,88.45,26.805
925,14,8,2,33.3,979.1,82.55,27.99
926,15,8,2,34.4,977.8,76.5,29.36
927,16,8,2,35.9,976.75,68.5,30.75
928,17,8,2,36.7,976.25,64.8,30.77
929,18,8,2,36.5,975.9,64.15,30.595
930,19,8,2,46.2,975.8,68.25,28.855
931,20,8,2,47.3,976.4,74.6,27.285
932,21,8,2,52.5,977.25,78.3,26.72
933,22,8,2,46.8,978.1,80.25,26.51
934,23,8,2,42.8,978.6,81.15,26.245
935,24,8,2,40.1,978.85,83.0,25.755
936,1,9,2,38.6,978.95,83.8,25.575
937,2,9,2,37.8,978.4,85.1,25.305
938,3,9,2,36.9,978.05,88.05,24.51
939,4,9,2,36.7,977.5,88.35,24.75
940,5,9,2,36.7,977.5,89.25,24.485
941,6,9,2,37.5,977.85,90.9,24.085
942,7,9,2,34.2,978.45,92.25,23.99
943,8,9,2,33.4,978.9,93.0,24.18
944,9,9,2,31.5,979.55,91.65,26.66
945,10,9,2,32.9,979.85,85.45,28.195
946,11,9,2,33.4,979.75,77.75,30.055
947,12,9,2,33.8,979.35,68.85,31.805
948,13,9,2,33.6,978.55,55.4,33.08
949,14,9,2,33.5,977.45,48.65,33.495
950,15,9,2,37.4,976.4,45.6,34.56
951,16,9,2,35.2,975.45,42.8,34.85
952,17,9,2,35.5,974.9,42.25,34.85
953,18,9,2,37.7,974.75,43.6,34.19
954,19,9,2,47.3,975.3,50.2,32.28
955,20,9,2,50.9,976.55,47.25,31.37
956,21,9,2,47.6,977.35,57.05,29.855
957,22,9,2,47.0,977.95,64.7,28.92
958,23,9,2,42.1,978.2,65.9,28.755
959,24,9,2,40.3,978.4,68.25,27.715
960,1,10,2,15.2,978.15,68.75,27.185
961,2,10,2,38.4,977.95,62.2,26.06
962,3,10,2,37.0,977.7,75.95,25.355
963,4,10,2,36.6,977.75,81.0,24.375
964,5,10,2,37.1,977.7,86.6,23.175
965,6,10,2,37.3,978.1,90.15,22.48
966,7,10,2,36.4,978.9,90.8,21.52
967,8,10,2,35.4,979.65,78.1,21.965
968,9,10,2,29.9,980.25,62.75,24.485
969,10,10,2,28.3,980.5,43.1,26.695
970,11,10,2,28.5,980.15,31.05,29.23
971,12,10,2,28.8,979.7,32.8,31.745
972,13,10,2,30.5,978.55,29.2,33.575
973,14,10,2,33.1,977.45,23.9,35.035
974,15,10,2,34.6,976.1,19.95,35.7
975,16,10,2,38.5,975.1,18.8,35.945
976,17,10,2,38.8,974.65,17.8,35.265
977,18,10,2,40.1,974.65,19.6,33.695
978,19,10,2,46.3,975.3,22.05,31.375
979,20,10,2,47.7,976.2,24.9,28.595
980,21,10,2,46.4,977.0,28.4,26.68
981,22,10,2,43.0,977.7,30.55,25.84
982,23,10,2,42.5,978.05,32.45,25.09
983,24,10,2,42.0,978.3,32.2,24.545
984,1,11,2,37.7,978.15,31.0,24.215
985,2,11,2,36.0,977.85,33.8,22.835
986,3,11,2,34.8,977.6,35.9,21.94
987,4,11,2,35.0,977.45,36.95,21.505
988,5,11,2,35.7,977.55,41.25,20.03
989,6,11,2,40.2,977.85,38.85,20.815
990,7,11,2,32.4,978.7,42.4,19.02
991,8,11,2,27.9,979.5,45.25,20.09
992,9,11,2,29.2,979.9,36.0,24.705
994,11,11,2,29.9,980.3,25.45,29.52
995,12,11,2,30.7,980.05,24.1,31.64
996,13,11,2,30.1,978.85,21.75,33.955
997,14,11,2,32.0,977.7,19.75,34.6
998,15,11,2,33.6,976.7,18.35,35.225
999,16,11,2,39.2,975.85,17.55,35.315
1000,17,11,2,34.5,975.3,16.8,34.85
1001,18,11,2,37.9,975.35,18.05,33.42
1002,19,11,2,45.8,975.95,20.65,31.065
1003,20,11,2,47.2,976.55,20.6,29.85
1004,21,11,2,46.7,977.55,25.05,26.87
1005,22,11,2,44.1,978.5,28.55,26.135
1006,23,11,2,39.5,979.05,30.5,25.1
1007,24,11,2,37.9,979.4,28.4,25.295
1008,1,12,2,36.5,979.2,30.45,23.535
1009,2,12,2,35.5,978.75,35.3,23.35
1010,3,12,2,35.0,978.35,38.75,22.05
1011,4,12,2,35.4,978.25,41.15,22.01
1012,5,12,2,30.0,977.95,37.1,21.84
1013,6,12,2,34.3,978.0,40.55,20.52
1014,7,12,2,34.5,978.45,44.45,20.165
1015,8,12,2,30.2,979.3,42.15,21.19
1016,9,12,2,16.2,979.95,37.15,23.775
1017,10,12,2,15.9,980.55,31.25,26.0
1018,11,12,2,16.2,980.7,26.05,28.93
1019,12,12,2,16.8,980.3,21.15,31.6
1020,13,12,2,17.0,979.25,18.75,33.38
1021,14,12,2,16.9,978.25,17.7,33.77
1022,15,12,2,17.5,977.15,16.65,34.68
1023,16,12,2,32.1,976.35,16.3,34.585
1024,17,12,2,34.4,976.2,16.25,34.15
1025,18,12,2,36.1,976.35,18.2,32.295
1026,19,12,2,44.6,977.05,20.7,29.345
1027,20,12,2,51.1,977.85,22.45,27.93
1028,21,12,2,46.3,978.75,25.1,27.0
1029,22,12,2,41.7,979.65,27.6,25.66
1030,23,12,2,38.5,980.1,31.1,24.46
1031,24,12,2,33.6,979.9,29.85,24.46
1032,1,13,2,32.2,979.75,29.5,24.085
1033,2,13,2,31.4,979.4,31.5,23.025
1034,3,13,2,31.1,978.9,34.05,22.33
1035,4,13,2,32.8,978.9,36.15,21.605
1036,5,13,2,34.7,978.85,36.7,21.25
1037,6,13,2,36.7,979.05,37.35,20.915
1038,7,13,2,33.0,979.45,37.75,20.58
1039,8,13,2,29.5,980.3,37.6,21.655
1040,9,13,2,28.9,980.85,31.9,24.96
1041,10,13,2,30.2,981.25,25.6,27.21
1042,11,13,2,29.6,981.2,24.0,29.24
1043,12,13,2,30.0,980.7,25.15,31.05
1044,13,13,2,30.6,979.85,23.1,32.655
1045,14,13,2,31.4,979.0,18.75,33.77
1046,15,13,2,32.8,977.85,17.75,34.36
1047,16,13,2,35.4,977.05,16.9,34.425
1048,17,13,2,35.7,976.85,16.65,34.47
1049,18,13,2,37.6,977.15,18.6,33.055
1050,19,13,2,45.6,977.75,26.25,29.54
1051,20,13,2,50.9,978.55,30.6,27.9
1052,21,13,2,38.6,979.45,33.7,27.025
1053,22,13,2,45.7,980.3,36.25,26.205
1054,23,13,2,43.4,980.7,37.6,25.66
1055,24,13,2,40.0,980.75,36.9,25.21
1056,1,14,2,39.2,980.6,36.65,25.175
1057,2,14,2,37.0,980.2,39.8,23.88
1058,3,14,2,33.8,979.85,44.0,22.765
1059,4,14,2,33.6,979.6,40.3,24.05
1060,5,14,2,35.5,979.85,45.8,22.72
1061,6,14,2,40.1,980.1,50.85,22.06
1062,7,14,2,33.3,980.65,57.9,21.69
1063,8,14,2,30.1,981.65,71.45,22.0
1064,9,14,2,30.1,982.7,70.9,22.895
1065,10,14,2,30.7,983.2,75.2,25.22
1066,11,14,2,31.4,983.3,76.9,27.125
1067,12,14,2,31.9,982.8,67.6,30.195
1068,13,14,2,32.3,981.55,53.1,32.075
1069,14,14,2,31.8,980.3,40.6,33.965
1070,15,14,2,34.0,979.25,33.75,34.535
1071,16,14,2,35.5,978.15,29.55,34.94
1072,17,14,2,36.8,977.65,30.65,34.295
1073,18,14,2,37.0,977.8,32.0,33.655
1074,19,14,2,39.7,978.35,36.7,30.7
1075,20,14,2,51.0,979.25,43.05,28.905
1076,21,14,2,51.5,980.35,43.2,28.62
1077,22,14,2,47.6,981.4,45.7,27.42
1078,23,14,2,40.6,981.95,53.6,26.265
1079,24,14,2,39.3,981.85,52.35,26.39
1080,1,15,2,38.8,981.8,53.6,25.76
1081,2,15,2,38.2,981.4,55.75,26.035
1082,3,15,2,37.3,981.15,57.45,24.845
1083,4,15,2,37.1,981.3,64.1,23.555
1084,5,15,2,38.9,981.2,72.45,24.365
1085,6,15,2,40.4,981.5,84.65,24.04
1086,7,15,2,34.7,982.45,87.75,23.48
1087,8,15,2,31.9,983.6,90.8,23.77
1088,9,15,2,31.8,984.4,92.05,24.4
1089,10,15,2,32.4,984.8,86.85,27.04
1090,11,15,2,20.8,984.45,75.3,29.365
1091,12,15,2,20.9,983.4,58.1,31.355
1092,13,15,2,20.9,981.9,45.8,33.0
1093,14,15,2,16.5,980.45,40.05,34.43
1094,15,15,2,16.8,979.2,27.2,36.32
1095,16,15,2,40.7,978.15,23.9,36.175
1096,17,15,2,41.1,977.8,24.9,35.705
1097,18,15,2,42.4,977.85,21.7,34.535
1098,19,15,2,46.7,978.25,20.55,31.82
1099,20,15,2,47.0,979.1,23.4,29.27
1100,21,15,2,48.0,979.85,27.35,28.31
1101,22,15,2,50.3,980.55,30.45,27.775
1102,23,15,2,45.5,980.9,29.55,27.27
1103,24,15,2,39.6,981.1,31.5,26.29
1104,1,16,2,36.8,980.75,35.95,25.415
1105,2,16,2,36.8,980.3,40.7,24.245
1106,3,16,2,35.5,979.9,43.85,23.555
1107,4,16,2,35.2,979.7,46.85,22.54
1108,5,16,2,35.2,979.6,48.1,22.11
1109,6,16,2,36.3,980.1,53.85,21.775
1110,7,16,2,33.2,980.7,82.45,20.985
1111,8,16,2,32.7,981.2,91.65,20.795
1112,9,16,2,32.5,982.05,95.45,21.615
1113,10,16,2,32.5,982.7,94.0,25.435
1114,11,16,2,32.5,982.8,52.75,30.4
1115,12,16,2,31.6,982.25,39.25,32.42
1116,13,16,2,33.6,981.1,38.25,32.895
1117,14,16,2,31.7,979.7,32.4,34.545
1118,15,16,2,31.5,978.2,24.85,35.61
1119,16,16,2,37.3,977.2,17.7,36.81
1120,17,16,2,38.2,976.75,15.4,36.185
1121,18,16,2,40.0,976.75,16.6,34.81
1122,19,16,2,45.4,977.1,20.25,31.825
1123,20,16,2,47.2,977.9,23.35,29.475
1124,21,16,2,47.8,978.95,23.8,28.26
1125,22,16,2,45.0,979.8,25.55,28.11
1126,23,16,2,40.7,980.15,29.05,28.62
1127,24,16,2,38.6,980.45,42.4,28.43
1128,1,17,2,37.3,980.45,48.45,25.48
1129,2,17,2,35.9,980.6,51.75,24.485
1130,3,17,2,35.4,980.35,68.35,24.895
1131,4,17,2,35.1,980.15,85.25,24.765
1132,5,17,2,36.8,979.95,88.95,24.29
1133,6,17,2,36.5,980.7,90.7,23.63
1134,7,17,2,36.5,981.0,90.4,22.025
1135,8,17,2,38.1,981.5,87.8,23.22
1136,9,17,2,33.6,982.2,86.75,25.54
1137,10,17,2,33.1,982.55,83.75,28.15
1138,11,17,2,34.7,982.4,73.85,30.13
1139,12,17,2,37.1,981.8,60.05,32.315
1140,13,17,2,36.8,980.7,47.8,34.03
1141,14,17,2,35.8,979.3,41.9,34.6
1142,15,17,2,37.9,977.8,36.45,35.84
1143,16,17,2,36.0,976.65,33.65,36.525
1144,17,17,2,36.8,976.3,32.7,35.37
1145,18,17,2,37.9,976.35,33.05,34.915
1146,19,17,2,46.3,976.85,37.1,32.23
1147,20,17,2,49.0,977.75,42.55,30.76
1148,21,17,2,49.9,978.6,43.3,30.13
1149,22,17,2,48.7,979.85,47.95,28.945
1150,23,17,2,47.0,980.45,53.4,27.565
1151,24,17,2,44.9,980.4,54.4,27.175
1152,1,18,2,43.7,979.95,55.8,27.275
1153,2,18,2,42.8,979.6,61.1,26.24
1154,3,18,2,42.2,979.35,78.85,25.735
1155,4,18,2,42.6,978.95,85.85,25.115
1156,5,18,2,43.0,978.85,88.95,24.64
1157,6,18,2,44.6,979.2,91.4,24.46
1158,7,18,2,33.4,979.65,93.05,24.45
1159,8,18,2,31.7,980.3,94.05,24.97
1160,9,18,2,32.3,981.35,93.3,25.915
1161,10,18,2,32.7,981.65,86.85,27.825
1162,11,18,2,33.4,981.45,77.35,29.215
1163,12,18,2,34.0,980.9,71.25,30.525
1164,13,18,2,34.0,979.8,61.25,32.725
1165,14,18,2,18.8,978.5,53.85,33.995
1166,15,18,2,28.9,977.0,46.8,35.01
1167,16,18,2,39.3,975.8,45.8,34.655
1168,17,18,2,43.0,975.0,44.55,34.84
1169,18,18,2,43.4,974.95,45.85,33.94
1170,19,18,2,48.1,975.85,51.95,32.475
1171,20,18,2,47.7,976.8,58.15,30.635
1172,21,18,2,46.7,977.75,62.0,29.79
1173,22,18,2,48.2,978.85,65.7,29.39
