Date,Time,"Pressure (S-BPB 10851059:10453533-1), mbar, EORIC AWS Pressure","Rain (S-RGB 10851059:10456250-1), mm, EORIC AWS Rain","RH (S-THB 10851059:10441607-2), %, EORIC AWS RH","Scaled Series (S-THB 10851059:10441607-1), units, EORIC AWS Temperature"
01/12/18,06:30:00,980.5,0,84.9,18.75
01/12/18,07:00:00,981.1,0,84.6,18.63
01/12/18,07:30:00,981.7,0,83.8,19.25
01/12/18,08:00:00,982.4,0,83.6,20.41
01/12/18,08:30:00,982.8,0,82.8,20.96
01/12/18,09:00:00,982.9,0,80.8,22.7
01/12/18,09:30:00,982.9,0,75.2,26.16
01/12/18,10:00:00,982.8,0,59.3,28.92
01/12/18,10:30:00,982.5,0,35.3,29.71
01/12/18,11:00:00,982.2,0,27.8,30.65
01/12/18,11:30:00,981.8,0,27.2,31.51
01/12/18,12:00:00,981.1,0,26.7,31.64
01/12/18,12:30:00,980.6,0,22.5,32.28
01/12/18,13:00:00,980.1,0,20.6,32.9
01/12/18,13:30:00,979.3,0,21,33.55
01/12/18,14:00:00,978.6,0,20.3,33.73
01/12/18,14:30:00,978.1,0,18.3,33.97
01/12/18,15:00:00,977.6,0,17,34.41
01/12/18,15:30:00,977.2,0,16.3,33.84
01/12/18,16:00:00,977.1,0,15.7,33.68
01/12/18,16:30:00,977.1,0,15.5,33.29
01/12/18,17:00:00,977.1,0,15.5,32.92
01/12/18,17:30:00,977.5,0,16.3,31.82
01/12/18,18:00:00,977.8,0,19.2,29.11
01/12/18,18:30:00,978,0,22.3,27.8
01/12/18,19:00:00,978.4,0,22.3,27.01
01/12/18,19:30:00,978.8,0,23.5,26.16
01/12/18,20:00:00,979.3,0,23.6,25.4
01/12/18,20:30:00,979.7,0,24.5,25.09
01/12/18,21:00:00,980.1,0,23.8,24.85
01/12/18,21:30:00,980.5,0,26.2,24.73
01/12/18,22:00:00,980.7,0,28.8,23.47
01/12/18,22:30:00,980.7,0,32.2,23.04
01/12/18,23:00:00,980.6,0,36.7,22.39
01/12/18,23:30:00,980.6,0,42.6,22.61
01/13/18,00:00:00,980.5,0,49.4,23.59
01/13/18,00:30:00,980.2,0,50.4,22.63
01/13/18,01:00:00,980,0,50.8,21.22
01/13/18,01:30:00,979.8,0,53.7,20.27
01/13/18,02:00:00,979.6,0,57,19.56
01/13/18,02:30:00,979.3,0,59,19.46
01/13/18,03:00:00,979.1,0,59.3,20.13
01/13/18,03:30:00,979.1,0,61.6,19.94
01/13/18,04:00:00,979.2,0,66.5,19.91
01/13/18,04:30:00,979.2,0,70,19.75
01/13/18,05:00:00,979.3,0,72.1,19.6
01/13/18,05:30:00,979.4,0,73,18.63
01/13/18,06:00:00,979.6,0,75.7,18.79
01/13/18,06:30:00,979.9,0,78.2,17.72
01/13/18,07:00:00,980.4,0,80.1,18.53
01/13/18,07:30:00,980.8,0,77.6,19.65
01/13/18,08:00:00,981.3,0,79,20.2
01/13/18,08:30:00,981.8,0,83.1,22.7
01/13/18,09:00:00,981.9,0,76.8,23.88
01/13/18,09:30:00,981.9,0,70.8,25.77
01/13/18,10:00:00,981.7,0,57.9,28.25
01/13/18,10:30:00,981.4,0,40.7,29.02
01/13/18,11:00:00,981.2,0,31,30.67
01/13/18,11:30:00,980.8,0,27.7,31.87
01/13/18,12:00:00,980.3,0,27.8,31.77
01/13/18,12:30:00,979.6,0,26.8,32.54
01/13/18,13:00:00,979,0,22,33.34
01/13/18,13:30:00,978.4,0,18,33.84
01/13/18,14:00:00,977.8,0,15.6,33.7
01/13/18,14:30:00,977.4,0,14.9,34.44
01/13/18,15:00:00,977,0,14.3,34.68
01/13/18,15:30:00,976.8,0,14.3,34.47
01/13/18,16:00:00,976.6,0,14.3,34.04
01/13/18,16:30:00,976.5,0,14.8,33.42
01/13/18,17:00:00,976.6,0,15.2,32.98
01/13/18,17:30:00,976.9,0,16,31.77
01/13/18,18:00:00,977.2,0,18.5,29.77
01/13/18,18:30:00,977.5,0,21.1,28.32
01/13/18,19:00:00,977.9,0,22.1,27.23
01/13/18,19:30:00,978.3,0,23,26.92
01/13/18,20:00:00,978.8,0,22.8,26.26
01/13/18,20:30:00,979.4,0,23.2,25.89
01/13/18,21:00:00,979.8,0,22.6,24.58
01/13/18,21:30:00,980,0,26,24.39
01/13/18,22:00:00,980.1,0,24.8,25.14
01/13/18,22:30:00,980.1,0,23,26.16
01/13/18,23:00:00,980,0,22.1,25.06
01/13/18,23:30:00,979.9,0,26.1,22.94
01/14/18,00:00:00,979.9,0,28.3,22.87
01/14/18,00:30:00,979.9,0,28.9,21.65
01/14/18,01:00:00,979.7,0,31.3,21.32
01/14/18,01:30:00,979.6,0,35.8,20.01
01/14/18,02:00:00,979.3,0,37.7,19.39
01/14/18,02:30:00,979.1,0,38.3,19.01
01/14/18,03:00:00,978.8,0,38.3,19.1
01/14/18,03:30:00,978.8,0,37.5,19.32
01/14/18,04:00:00,978.7,0,36.9,19.17
01/14/18,04:30:00,978.6,0,36.1,19.06
01/14/18,05:00:00,978.7,0,33.7,19.06
01/14/18,05:30:00,979.1,0,35.5,18.53
01/14/18,06:00:00,979.5,0,38.4,17.77
01/14/18,06:30:00,979.8,0,42.4,18.65
01/14/18,07:00:00,980.2,0,57.4,19.13
01/14/18,07:30:00,980.6,0,70,19.56
01/14/18,08:00:00,981.2,0,80.1,19.25
01/14/18,08:30:00,981.5,0,84.4,21.44
01/14/18,09:00:00,981.7,0,78.6,22.68
01/14/18,09:30:00,981.7,0,69.6,25.72
01/14/18,10:00:00,981.5,0,48.1,27.14
01/14/18,10:30:00,981.2,0,30.8,29.71
01/14/18,11:00:00,980.9,0,19.2,30.67
01/14/18,11:30:00,980.7,0,18.2,30.7
01/14/18,12:00:00,980.4,0,18.5,32.18
01/14/18,12:30:00,979.8,0,17.4,32.98
01/14/18,13:00:00,979.1,0,16.1,33.52
01/14/18,13:30:00,978.5,0,15.5,33.13
01/14/18,14:00:00,977.9,0,15.4,33.18
01/14/18,14:30:00,977.4,0,15,34.07
01/14/18,15:00:00,977.1,0,14.4,34.15
01/14/18,15:30:00,976.9,0,14,34.31
01/14/18,16:00:00,976.7,0,14,33.57
01/14/18,16:30:00,976.6,0,14.4,33.08
01/14/18,17:00:00,976.7,0,14.7,32.72
01/14/18,17:30:00,976.9,0,15.5,31.69
01/14/18,18:00:00,977,0,18,29.41
01/14/18,18:30:00,977.3,0,20.9,27.8
01/14/18,19:00:00,977.7,0,21.6,27.36
01/14/18,19:30:00,978.2,0,21.6,26.55
01/14/18,20:00:00,978.8,0,22.2,25.99
01/14/18,20:30:00,979.3,0,22.1,25.5
01/14/18,21:00:00,979.7,0,24.9,23.83
01/14/18,21:30:00,980,0,26.3,23.47
01/14/18,22:00:00,980.1,0,27.6,22.13
01/14/18,22:30:00,980,0,27.2,23.02
01/14/18,23:00:00,979.9,0,26.3,22.44
01/14/18,23:30:00,979.9,0,27.3,22.8
01/15/18,00:00:00,979.9,0,31.7,23.06
01/15/18,00:30:00,979.7,0,34.1,23.38
01/15/18,01:00:00,979.3,0,29.8,22.85
01/15/18,01:30:00,979.1,0,32,22.56
01/15/18,02:00:00,978.8,0,33.1,22.92
01/15/18,02:30:00,978.7,0,36.3,22.27
01/15/18,03:00:00,978.5,0,37.9,20.67
01/15/18,03:30:00,978.6,0,43.7,19.39
01/15/18,04:00:00,978.9,0,47.2,18.25
01/15/18,04:30:00,979.3,0,45.7,18.25
01/15/18,05:00:00,979.3,0,45.3,17.61
01/15/18,05:30:00,979.5,0,46.7,18.13
01/15/18,06:00:00,979.6,0,47.6,18.27
01/15/18,06:30:00,979.7,0,51.6,19.06
01/15/18,07:00:00,979.9,0,66.1,19.15
01/15/18,07:30:00,980.3,0,75.2,20.36
01/15/18,08:00:00,980.9,0,78.5,21.8
01/15/18,08:30:00,981.3,0,77,21.39
01/15/18,09:00:00,981.7,0,85.2,22.42
01/15/18,09:30:00,981.7,0,80.5,23.26
01/15/18,10:00:00,981.5,0,74.4,25.28
01/15/18,10:30:00,981.3,0,67.4,26.26
01/15/18,11:00:00,981,0,58.7,28.27
01/15/18,11:30:00,980.6,0,48.7,29.61
01/15/18,12:00:00,980.2,0,35.5,30.75
01/15/18,12:30:00,979.7,0,29.5,32.51
01/15/18,13:00:00,979.1,0,27.2,32.54
01/15/18,13:30:00,978.5,0,26.2,34.1
01/15/18,14:00:00,978.1,0,25.3,32.85
01/15/18,14:30:00,977.6,0,24.9,33.97
01/15/18,15:00:00,977.2,0,24.4,33.63
01/15/18,15:30:00,977,0,23.7,33.44
01/15/18,16:00:00,976.9,0,22.3,33.29
01/15/18,16:30:00,976.8,0,19.2,33.21
01/15/18,17:00:00,977.1,0,29.1,31.28
01/15/18,17:30:00,977.3,0,35.4,30.62
01/15/18,18:00:00,977.5,0,38.1,29.39
01/15/18,18:30:00,978.1,0,41.3,27.7
01/15/18,19:00:00,978.6,0,44,27.46
01/15/18,19:30:00,979.1,0,45.4,26.96
01/15/18,20:00:00,979.6,0,47.2,26.55
01/15/18,20:30:00,980,0,48.1,26.06
01/15/18,21:00:00,980.4,0,49.3,25.96
01/15/18,21:30:00,980.5,0,50.7,25.55
01/15/18,22:00:00,980.5,0,53.2,25.02
01/15/18,22:30:00,980.5,0,56.2,24.63
01/15/18,23:00:00,980.4,0,58.7,24.36
01/15/18,23:30:00,980.4,0,61.5,23.69
01/16/18,00:00:00,980.4,0,65.1,23.42
01/16/18,00:30:00,980.3,0,67.6,22.54
01/16/18,01:00:00,980.2,0,69.5,22.7
01/16/18,01:30:00,979.7,0,69.7,22.01
01/16/18,02:00:00,979.4,0,71.1,22.23
01/16/18,02:30:00,979.3,0,72.8,22.08
01/16/18,03:00:00,979.2,0,73.9,21.72
01/16/18,03:30:00,979.1,0,76.2,21.87
01/16/18,04:00:00,979.3,0,77.8,21.77
01/16/18,04:30:00,979.4,0,79.2,20.56
01/16/18,05:00:00,979.4,0,80.4,20.96
01/16/18,05:30:00,979.5,0,82.6,20.96
01/16/18,06:00:00,979.6,0,84,21.29
01/16/18,06:30:00,979.8,0,85.5,20.94
01/16/18,07:00:00,980.2,0,85.3,21.03
01/16/18,07:30:00,980.6,0,86,21.87
01/16/18,08:00:00,981,0,87.9,22.11
01/16/18,08:30:00,981.3,0,88.3,22.82
01/16/18,09:00:00,981.6,0,87.3,23.45
01/16/18,09:30:00,981.7,0,83.9,24.92
01/16/18,10:00:00,981.4,0,79.2,26.01
01/16/18,10:30:00,981.2,0,74.8,26.89
01/16/18,11:00:00,980.9,0,69.3,29.24
01/16/18,11:30:00,980.7,0,65,29.54
01/16/18,12:00:00,980.3,0,62,30.14
01/16/18,12:30:00,979.7,0,61.3,31.26
01/16/18,13:00:00,979.2,0,58.1,31.28
01/16/18,13:30:00,978.6,0,55.7,31.36
01/16/18,14:00:00,978.1,0,53.8,31.77
01/16/18,14:30:00,977.7,0,53.4,32
01/16/18,15:00:00,977.4,0,52.4,31.64
01/16/18,15:30:00,977.3,0,54.7,30.7
01/16/18,16:00:00,977.3,0,58.1,29.97
01/16/18,16:30:00,977.4,0,59.8,29.59
01/16/18,17:00:00,977.5,0,61.2,29.79
01/16/18,17:30:00,977.8,0,60.1,29.79
01/16/18,18:00:00,978.1,0,60.4,29.16
01/16/18,18:30:00,978.4,0,62.5,28.17
01/16/18,19:00:00,978.7,0,65.4,27.83
01/16/18,19:30:00,979.3,0,69.1,27.14
01/16/18,20:00:00,980,0,72.7,26.74
01/16/18,20:30:00,980.4,0,74.8,26.3
01/16/18,21:00:00,980.7,0,76.6,25.91
01/16/18,21:30:00,980.7,0,77.7,25.55
01/16/18,22:00:00,980.7,0,79.1,25.33
01/16/18,22:30:00,980.6,0,80.4,24.85
01/16/18,23:00:00,980.6,0,81.8,24.99
01/16/18,23:30:00,980.6,0,81.9,24.94
01/17/18,00:00:00,980.8,0,82.4,24.53
01/17/18,00:30:00,980.7,0,83.5,24.44
01/17/18,01:00:00,980.5,0,84.4,24.15
01/17/18,01:30:00,980.3,0,86,23.54
01/17/18,02:00:00,980.1,0,88.1,23.38
01/17/18,02:30:00,979.9,0,89,23.35
01/17/18,03:00:00,979.6,0,90.2,23.04
01/17/18,03:30:00,979.6,0,92.2,22.75
01/17/18,04:00:00,979.6,0,93,22.66
01/17/18,04:30:00,979.6,0,93.7,22.58
01/17/18,05:00:00,979.7,0,94.7,22.63
01/17/18,05:30:00,979.8,0,95.3,22.85
01/17/18,06:00:00,979.9,0,95.8,22.7
01/17/18,06:30:00,980.2,0,96.5,22.54
01/17/18,07:00:00,980.5,0,96.9,22.42
01/17/18,07:30:00,981,0,97.1,22.32
01/17/18,08:00:00,981.5,0,97.3,22.47
01/17/18,08:30:00,981.8,0,97.5,22.58
01/17/18,09:00:00,981.9,0,97.5,23.11
01/17/18,09:30:00,981.7,0,97.1,23.95
01/17/18,10:00:00,981.6,0,95.9,24.68
01/17/18,10:30:00,981.4,0,93.7,24.99
01/17/18,11:00:00,981.2,0,89.4,25.33
01/17/18,11:30:00,980.8,0,86.7,25.72
01/17/18,12:00:00,980.3,0,85.1,26.33
01/17/18,12:30:00,979.8,0,80.7,27.87
01/17/18,13:00:00,979.4,0,77.1,28.27
01/17/18,13:30:00,978.7,0,74.2,29.49
01/17/18,14:00:00,978,0,71.5,29.04
01/17/18,14:30:00,977.5,0,68,30.34
01/17/18,15:00:00,977.2,0,65.8,30.29
01/17/18,15:30:00,977,0,66,30.19
01/17/18,16:00:00,976.9,0,65.1,30.17
01/17/18,16:30:00,976.9,0,65.6,30.19
01/17/18,17:00:00,977,0,65.5,29.77
01/17/18,17:30:00,977.3,0,66.7,29.14
01/17/18,18:00:00,977.6,0,70.1,28.42
01/17/18,18:30:00,977.9,0,73.7,27.75
01/17/18,19:00:00,978.1,0,75.9,27.36
01/17/18,19:30:00,978.5,0,77.5,27.04
01/17/18,20:00:00,978.9,0,78.7,26.6
01/17/18,20:30:00,979.4,0,80,26.4
01/17/18,21:00:00,979.9,0,80.8,26.33
01/17/18,21:30:00,980.3,0,80.9,26.18
01/17/18,22:00:00,980.4,0,81.1,25.38
01/17/18,22:30:00,980.3,0,82.7,25.33
01/17/18,23:00:00,980.4,0,83.6,25.02
01/17/18,23:30:00,980.6,0,84.7,24.65
01/18/18,00:00:00,980.6,0,86.1,24.27
01/18/18,00:30:00,980.5,0,87.1,24.27
01/18/18,01:00:00,980.5,0,87.7,24.15
01/18/18,01:30:00,980.3,0,88.3,24.05
01/18/18,02:00:00,980,0,88.8,23.42
01/18/18,02:30:00,979.7,0,89.9,22.54
01/18/18,03:00:00,979.4,0,91.2,22.13
01/18/18,03:30:00,979.3,0,92.5,21.84
01/18/18,04:00:00,979.3,0,93.2,21.87
01/18/18,04:30:00,979.3,0,93.8,21.8
01/18/18,05:00:00,979.2,0,94.3,21.7
01/18/18,05:30:00,979.3,0,94.9,22.47
01/18/18,06:00:00,979.6,0,95.2,22.32
01/18/18,06:30:00,979.9,0,95.8,22.37
01/18/18,07:00:00,980.3,0,96.4,22.37
01/18/18,07:30:00,980.7,0,96.9,22.27
01/18/18,08:00:00,981.2,0,97.4,22.25
01/18/18,08:30:00,981.5,0,97.8,22.47
01/18/18,09:00:00,981.7,0,97.9,22.49
01/18/18,09:30:00,981.6,0,97.8,23.11
01/18/18,10:00:00,981.5,0,96.9,24.97
01/18/18,10:30:00,981.1,0,91.7,27.55
01/18/18,11:00:00,980.8,0,80.5,29.21
01/18/18,11:30:00,980.3,0,69.3,30.34
01/18/18,12:00:00,979.7,0,60.1,31.92
01/18/18,12:30:00,979.1,0,43,33.44
01/18/18,13:00:00,978.4,0,35.8,33.65
01/18/18,13:30:00,977.8,0,32.3,34.65
01/18/18,14:00:00,977.3,0,29.4,34.76
01/18/18,14:30:00,977,0,24.7,34.94
01/18/18,15:00:00,976.8,0,25.1,35.37
01/18/18,15:30:00,976.6,0,27.7,34.94
01/18/18,16:00:00,976.5,0,29.9,34.6
01/18/18,16:30:00,976.5,0,29,34.55
01/18/18,17:00:00,976.5,0,26.5,34.1
01/18/18,17:30:00,976.6,0,25.2,33.08
01/18/18,18:00:00,976.8,0,27.2,31.08
01/18/18,18:30:00,977.2,0,30.6,29.26
01/18/18,19:00:00,977.5,0,31.5,28.34
01/18/18,19:30:00,977.9,0,32.2,27.28
01/18/18,20:00:00,978.4,0,45.5,28.22
01/18/18,20:30:00,978.9,0,52.2,27.43
01/18/18,21:00:00,979.4,0,56.4,26.26
01/18/18,21:30:00,979.6,0,60.7,26.5
01/18/18,22:00:00,979.7,0,60.6,26.18
01/18/18,22:30:00,979.8,0,61.4,26.6
01/18/18,23:00:00,979.8,0,62.6,26.28
01/18/18,23:30:00,979.7,0,60.7,26.13
01/19/18,00:00:00,979.8,0,61,25.6
01/19/18,00:30:00,979.7,0,63.4,24.92
01/19/18,01:00:00,979.5,0,67.8,24.36
01/19/18,01:30:00,979.2,0,68,23.3
01/19/18,02:00:00,979.1,0,68.6,23.91
01/19/18,02:30:00,978.8,0,67.8,22.87
01/19/18,03:00:00,978.7,0,71.5,22.06
01/19/18,03:30:00,978.7,0,74.3,21.56
01/19/18,04:00:00,978.9,0,76.9,21.1
01/19/18,04:30:00,979.2,0,78.5,20.41
01/19/18,05:00:00,979.5,0,80.9,20.98
01/19/18,05:30:00,979.7,0,86.4,21.15
01/19/18,06:00:00,979.9,0,89.8,21.29
01/19/18,06:30:00,980.3,0,91.9,21.29
01/19/18,07:00:00,980.6,0,93.2,21.34
01/19/18,07:30:00,981,0,94,21.82
01/19/18,08:00:00,981.5,0,94,22.13
01/19/18,08:30:00,982,0,92.7,23.69
01/19/18,09:00:00,982.1,0,88.5,24.36
01/19/18,09:30:00,982,0,82.8,25.55
01/19/18,10:00:00,981.8,0,76.7,28.25
01/19/18,10:30:00,981.4,0,68,28.79
01/19/18,11:00:00,981,0,61.4,30.55
01/19/18,11:30:00,980.4,0,51.3,32
01/19/18,12:00:00,979.9,0,43.1,32.07
01/19/18,12:30:00,979.3,0,38.6,32.64
01/19/18,13:00:00,978.7,0,33.8,33.76
01/19/18,13:30:00,978.2,0,28.8,33.89
01/19/18,14:00:00,977.6,0,27.1,34.55
01/19/18,14:30:00,977.2,0,22.8,35.29
01/19/18,15:00:00,976.9,0,22.2,35.48
01/19/18,15:30:00,976.7,0,19.6,35.02
01/19/18,16:00:00,976.5,0,20.8,34.76
01/19/18,16:30:00,976.4,0,22.4,34.36
01/19/18,17:00:00,976.4,0,24.3,34.04
01/19/18,17:30:00,976.5,0,24.9,33.29
01/19/18,18:00:00,976.7,0,26.8,31.26
01/19/18,18:30:00,976.9,0,29.4,29.16
01/19/18,19:00:00,977.2,0,31.6,28.77
01/19/18,19:30:00,977.7,0,31.1,28.2
01/19/18,20:00:00,978.2,0,31.5,27.41
01/19/18,20:30:00,978.5,0,31.2,26.65
01/19/18,21:00:00,978.9,0,28.8,26.18
01/19/18,21:30:00,979.1,0,28.4,24.82
01/19/18,22:00:00,979.3,0,32.6,24.75
01/19/18,22:30:00,979.5,0,41.5,24.22
01/19/18,23:00:00,979.4,0,38.1,24
01/19/18,23:30:00,979.4,0,31.3,24.97
01/20/18,00:00:00,979.4,0,29.9,23.69
01/20/18,00:30:00,979.3,0,30.7,23.35
01/20/18,01:00:00,979.2,0,40.9,23.45
01/20/18,01:30:00,979,0,46,21.7
01/20/18,02:00:00,978.9,0,52.6,21.91
01/20/18,02:30:00,978.8,0,59.6,21.53
01/20/18,03:00:00,978.5,0,62.5,20.72
01/20/18,03:30:00,978.5,0,66,20.84
01/20/18,04:00:00,978.5,0,70.5,20.6
01/20/18,04:30:00,978.5,0,78.1,21.03
01/20/18,05:00:00,978.7,0,84.2,20.98
01/20/18,05:30:00,978.9,0,86.4,21.96
01/20/18,06:00:00,979.2,0,87.4,21.7
01/20/18,06:30:00,979.7,0,88.3,21.77
01/20/18,07:00:00,980.3,0,90,21.77
01/20/18,07:30:00,980.7,0,90.2,22.37
01/20/18,08:00:00,981.2,0,90.3,23.04
01/20/18,08:30:00,981.7,0,89.4,24.97
01/20/18,09:00:00,981.8,0,86,25.74
01/20/18,09:30:00,981.8,0,80.6,26.72
01/20/18,10:00:00,981.6,0,76.3,26.23
01/20/18,10:30:00,981.3,0,70,29.77
01/20/18,11:00:00,981,0,58.6,31.33
01/20/18,11:30:00,980.6,0,49.6,31.46
01/20/18,12:00:00,980,0,44.3,32.05
01/20/18,12:30:00,979.3,0,36.4,33.55
01/20/18,13:00:00,978.6,0,33.5,33.78
01/20/18,13:30:00,977.9,0,30.3,34.6
01/20/18,14:00:00,977.3,0,29,34.44
01/20/18,14:30:00,976.8,0,25.6,34.81
01/20/18,15:00:00,976.6,0,26.1,35.48
01/20/18,15:30:00,976.2,0,26.7,35.48
01/20/18,16:00:00,975.9,0,26.4,34.36
01/20/18,16:30:00,975.9,0,24.8,34.12
01/20/18,17:00:00,976,0,23.9,33.81
01/20/18,17:30:00,976.3,0,23.7,33.08
01/20/18,18:00:00,976.6,0,25.1,31.03
01/20/18,18:30:00,976.8,0,28.5,29.09
01/20/18,19:00:00,977.2,0,30.3,29.39
01/20/18,19:30:00,977.6,0,26.2,27.92
01/20/18,20:00:00,978.1,0,24.6,27.09
01/20/18,20:30:00,978.6,0,25.8,26.16
01/20/18,21:00:00,979,0,26.4,25.74
01/20/18,21:30:00,979.2,0,25.9,25.53
01/20/18,22:00:00,979.3,0,24.2,25.65
01/20/18,22:30:00,979.3,0,24,24.65
01/20/18,23:00:00,979.4,0,25.5,23.47
01/20/18,23:30:00,979.4,0,33.5,23.23
01/21/18,00:00:00,979.3,0,32.9,22.37
01/21/18,00:30:00,979.2,0,29.3,22.44
01/21/18,01:00:00,978.9,0,28.1,22.13
01/21/18,01:30:00,978.6,0,27.7,22.87
01/21/18,02:00:00,978.4,0,27.1,22.3
01/21/18,02:30:00,978.4,0,33.5,21.58
01/21/18,03:00:00,978.3,0,41.7,20.75
01/21/18,03:30:00,978.4,0,72.2,20.32
01/21/18,04:00:00,978.6,0,87.7,20.75
01/21/18,04:30:00,978.8,0,90.4,20.56
01/21/18,05:00:00,979,0,92.3,21.03
01/21/18,05:30:00,979.1,0,93.6,20.91
01/21/18,06:00:00,979.6,0,94.9,20.94
01/21/18,06:30:00,980.1,0,95.6,20.89
01/21/18,07:00:00,980.4,0,96.1,20.91
01/21/18,07:30:00,981,0,96.4,20.96
01/21/18,08:00:00,981.8,0,96.5,21.58
01/21/18,08:30:00,982.3,0,96.4,22.61
01/21/18,09:00:00,982.4,0,94,25.14
01/21/18,09:30:00,982.2,0,83.6,27.46
01/21/18,10:00:00,982,0,70.6,28.57
01/21/18,10:30:00,981.7,0,61.1,29.09
01/21/18,11:00:00,981.3,0,44.3,30.65
01/21/18,11:30:00,980.8,0,34.4,32.74
01/21/18,12:00:00,980.2,0,29.7,33.11
01/21/18,12:30:00,979.7,0,26,33.7
01/21/18,13:00:00,979.1,0,23.8,34.02
01/21/18,13:30:00,978.5,0,25.4,33.44
01/21/18,14:00:00,977.9,0,23.3,34.2
01/21/18,14:30:00,977.3,0,21.6,34.55
01/21/18,15:00:00,976.9,0,19.3,34.28
01/21/18,15:30:00,976.6,0,18.5,33.97
01/21/18,16:00:00,976.5,0,18.3,33.86
01/21/18,16:30:00,976.5,0,19.2,33.76
01/21/18,17:00:00,976.5,0,19.6,33.13
01/21/18,17:30:00,976.6,0,20.6,31.89
01/21/18,18:00:00,976.8,0,23.5,29.56
01/21/18,18:30:00,977,0,27.1,28.12
01/21/18,19:00:00,977.3,0,27.8,27.78
01/21/18,19:30:00,977.7,0,26.8,28.32
01/21/18,20:00:00,978,0,26.3,27.21
01/21/18,20:30:00,978.4,0,26.8,26.77
01/21/18,21:00:00,978.8,0,27.7,25.6
01/21/18,21:30:00,978.9,0,29,25.4
01/21/18,22:00:00,979.1,0,28,25.36
01/21/18,22:30:00,979.2,0,27.6,25.11
01/21/18,23:00:00,979.3,0,28.2,23.95
01/21/18,23:30:00,979.4,0,29.7,23.04
01/22/18,00:00:00,979.3,0,30.4,22.92
01/22/18,00:30:00,979,0,30.2,22.27
01/22/18,01:00:00,978.7,0,31.4,22.42
01/22/18,01:30:00,978.3,0,32.9,22.11
01/22/18,02:00:00,978.1,0,41,22.15
01/22/18,02:30:00,977.9,0,41.9,21.25
01/22/18,03:00:00,978.1,0,44.5,20.1
01/22/18,03:30:00,978.2,0,45.8,19.86
01/22/18,04:00:00,978.3,0,46.6,20.1
01/22/18,04:30:00,978.4,0,43,19.75
01/22/18,05:00:00,978.7,0,41.9,19.82
01/22/18,05:30:00,978.9,0,42.3,20.48
01/22/18,06:00:00,979,0,34.9,21.1
01/22/18,06:30:00,979.2,0,35.5,19.27
01/22/18,07:00:00,979.5,0,37.9,20.27
01/22/18,07:30:00,979.8,0,35.8,21.58
01/22/18,08:00:00,980.2,0,30.6,23.66
01/22/18,08:30:00,980.6,0,26.7,24.7
01/22/18,09:00:00,980.7,0,23.5,25.96
01/22/18,09:30:00,980.7,0,21.8,26.7
01/22/18,10:00:00,980.5,0,21,28.3
01/22/18,10:30:00,980.3,0,20.6,29.44
01/22/18,11:00:00,980,0,21.6,30.77
01/22/18,11:30:00,979.5,0,21.8,31.79
01/22/18,12:00:00,978.8,0,21.5,33.42
01/22/18,12:30:00,978.1,0,20.2,34.36
01/22/18,13:00:00,977.5,0,19,34.47
01/22/18,13:30:00,976.9,0,18.4,35.16
01/22/18,14:00:00,976.4,0,17.7,35.5
01/22/18,14:30:00,976,0,16.7,35.26
01/22/18,15:00:00,975.7,0,16.2,35.34
01/22/18,15:30:00,975.5,0,16.5,35.21
01/22/18,16:00:00,975.4,0,16.9,34.44
01/22/18,16:30:00,975.5,0,16.4,34.47
01/22/18,17:00:00,975.6,0,15.2,34.07
01/22/18,17:30:00,975.8,0,15.5,33.08
01/22/18,18:00:00,976,0,18.1,29.84
01/22/18,18:30:00,976.4,0,21.8,28.25
01/22/18,19:00:00,976.8,0,22.8,27.65
01/22/18,19:30:00,977.4,0,23.1,27.19
01/22/18,20:00:00,978,0,22.9,27.06
01/22/18,20:30:00,978.5,0,23.5,25.96
01/22/18,21:00:00,978.8,0,24.3,25.82
01/22/18,21:30:00,979.1,0,24,25.31
01/22/18,22:00:00,979.3,0,25.9,25.11
01/22/18,22:30:00,979.5,0,25.8,25.99
01/22/18,23:00:00,979.4,0,24.3,25.21
01/22/18,23:30:00,979.3,0,34.1,25.82
01/23/18,00:00:00,979.2,0,43.8,25.43
01/23/18,00:30:00,978.9,0,48.2,23.91
01/23/18,01:00:00,978.5,0,52.3,24.05
01/23/18,01:30:00,978.3,0,55.5,21.94
01/23/18,02:00:00,978,0,57.3,24.07
01/23/18,02:30:00,977.9,0,56.6,21.89
01/23/18,03:00:00,977.9,0,54.9,21.06
01/23/18,03:30:00,977.9,0,59.1,21.22
01/23/18,04:00:00,978.1,0,63.6,20.79
01/23/18,04:30:00,978.5,0,70,20.53
01/23/18,05:00:00,978.8,0,73.8,19.65
01/23/18,05:30:00,978.9,0,75.9,18.98
01/23/18,06:00:00,979.1,0,72.7,18.49
01/23/18,06:30:00,979.4,0,81.5,18.79
01/23/18,07:00:00,979.7,0,89,19.27
01/23/18,07:30:00,980.2,0,92.1,19.72
01/23/18,08:00:00,980.6,0,93.8,20.2
01/23/18,08:30:00,981,0,95,20.82
01/23/18,09:00:00,981.4,0,95.4,21.08
01/23/18,09:30:00,981.4,0,94.8,21.87
01/23/18,10:00:00,981.3,0,93.5,22.73
01/23/18,10:30:00,980.9,0,86.9,24.22
01/23/18,11:00:00,980.4,0,78.3,26.57
01/23/18,11:30:00,979.9,0,69.5,28.1
01/23/18,12:00:00,979.3,0,59.7,28.22
