470,977.25,49.1,33.155
471,976.55,48.9,33.09
472,976.15,49.4,32.68
473,976.1,50.35,32.175
474,976.55,52.7,30.575
475,977.35,55.6,29.35
476,978.5,55.8,29.065
477,979.45,55.35,28.435
478,979.95,56.35,27.79
479,980.35,56.6,27.95
480,980.25,60.8,26.81
481,979.6,63.75,26.33
482,979.05,69.4,25.745
483,978.8,74.5,25.465
484,979.35,77.35,24.92
485,979.9,79.85,24.365
486,980.35,82.6,24.125
487,980.8,82.3,24.425
488,981.3,77.2,26.145
489,981.75,69.6,29.03
490,981.65,59.5,31.41
491,980.85,46.5,34.07
492,979.95,41.2,34.085
493,979.1,41.7,34.49
494,978.4,37.6,34.31
495,978,37.65,34.955
496,977.5,35.9,33.945
497,977.6,37.55,33.355
498,977.95,37.3,31.86
499,978.8,41.8,30.355
500,979.95,43.6,30.07
501,980.75,46.65,29.59
502,981.15,57.9,27.875
503,981.25,62.85,27.36
504,980.75,64.9,26.575
505,980.15,66.95,26.19
506,979.7,67.4,25.575
507,979.95,74.55,24.555
508,979.95,80.85,24.205
509,980.15,86,24.1
510,980.9,88.65,23.99
511,981.65,90.1,24.33
512,982.55,89.5,25.1
513,983.35,85.25,26.55
514,983.3,76.4,28.815
515,982.05,66.5,32.335
516,980.5,53.1,33.895
517,979.35,40.25,35.84
518,978.1,35.45,36.445
519,977.1,32.75,37.115
520,976.65,29.7,36.375
521,976.7,30.1,35.57
522,977.15,32.65,33.72
523,977.95,39.4,31.355
524,978.95,45,29.56
525,979.7,48.95,28.68
526,980,50.75,29.05
527,980.2,53.15,27.89
528,980.05,58.55,27.01
529,979.6,69.05,25.805
530,978.95,80.8,24.785
531,978.7,87.75,24.435
532,978.8,90.3,24.71
533,979.15,89.85,24.98
534,979.8,89.15,24.82
535,980.7,89.3,25.075
536,981.75,87.45,26.83
537,982.3,80.6,28.92
538,982.15,70.45,30.46
539,981.3,58.5,32.505
540,980,47.35,33.32
541,978.6,43,34.945
542,977.3,38.4,36.2
543,976.4,37,35.905
544,975.75,36.5,35.595
545,975.65,36.6,34.945
546,975.75,41.4,32.715
547,976.4,48.6,30.305
548,976.85,53.55,28.655
549,977.35,55.05,28.99
550,977.85,57.3,28.27
551,978,57.85,27.9
552,978.1,65.5,26.89
553,977.8,72.1,26.305
554,977.15,77.75,25.525
555,976.95,83.85,25.005
556,976.9,85.25,24.505
557,977.2,88.2,24.185
558,978.15,89.4,24.505
559,979.25,89.45,25.14
560,979.95,85.55,26.965
561,980.5,79.25,28.72
562,980.2,69.05,30.84
563,979.35,56.75,32.915
564,978.1,44.95,34.525
565,977,39.35,35.64
566,975.8,41.25,37
567,974.7,41.3,35.635
568,974.5,40.35,35.715
569,975.15,42.75,34.65
570,975.45,44.9,33.08
571,976.2,49.85,31.625
572,977.25,53.5,28.705
573,977.9,56.15,28.705
574,978.15,61.05,28.235
575,978.2,69.4,27.455
576,978,71.35,26.865
577,977.45,76.2,26.06
578,976.9,81.15,25.09
579,976.75,83.8,24.52
580,976.55,85.9,24.075
581,976.9,87.7,24.095
582,977.45,89.45,24.085
583,978.25,91.1,24.41
584,978.8,90.75,24.905
585,979.15,87.05,25.94
586,979.3,79.5,27.935
587,978.8,68.9,31.845
588,977.6,51.9,33.35
589,976.1,40.75,35.29
590,975.1,35.15,36.255
591,974.5,33.75,35.795
592,974.4,32.7,36.175
593,974.65,33,35.595
594,975.35,35,33.835
595,976.5,43.5,31.805
596,978.05,67.95,28.26
597,979,76.55,26.78
598,979.45,77.2,25.965
599,979.1,77.45,25.225
600,978.2,81.45,24.505
601,977.75,81.5,24.085
602,977.4,82.25,23.845
603,977.3,84.2,23.385
604,977.35,86.6,23.185
605,977.75,87.65,23.11
606,978.5,88.75,22.92
607,979.45,89.15,23.58
608,980.2,86,25.38
609,980.85,73.9,28.565
610,980.75,65.9,30.42
611,979.75,57.5,32.135
612,978.55,47.3,34.2
613,977.35,39.4,35.425
614,976.35,33.85,35.34
615,975.5,30.6,36.66
616,975.2,28.35,35.475
617,975.5,25.05,34.625
618,975.85,25.65,32.435
619,977.05,29.2,30.065
620,977.95,27.75,30.045
621,978.45,26,29.505
622,978.6,27.6,28.085
623,978.35,28.45,26.98
624,978.2,33.2,25.335
625,977.7,33.5,24.845
626,977.6,36,24.795
627,977.85,46.6,23.45
628,978.05,72.5,22.73
629,978.65,80.6,22.385
630,979.75,84.15,22.745
631,980.8,86.95,23.945
632,981.25,84.7,26.095
633,981.6,76.35,28.535
634,981.85,64.15,31.18
635,981.05,40.25,33.26
636,979.8,33.35,34.985
637,978.4,25.9,35.715
638,977.2,24.6,36.05
639,976.45,22.15,36.53
640,976.1,17.5,35.89
641,976.4,14.6,35.18
642,976.8,15.55,32.44
643,977.65,17.5,31.025
644,978.55,19.35,28.865
645,979.15,20.05,28.73
646,979.75,19.4,28.665
647,979.85,21.35,27.79
648,979.75,23.6,27.455
649,979.35,44.7,26.44
650,978.85,65.55,25.94
651,978.75,72,24.885
652,978.9,75.9,24.015
653,979.35,81.65,23.92
654,979.95,87.75,23.305
655,981.1,89.75,23.655
656,982.05,86.85,26.295
657,982.2,62.7,30.23
658,981.9,29.35,31.905
659,981.2,26.3,33.605
660,980.15,26.5,34.955
661,979.05,16.45,36.48
662,977.95,13.5,35.77
663,976.95,12.85,36.905
664,976.45,13.15,35.8
665,976.7,14.4,34.19
666,977.45,16.35,32.075
667,978.6,18.2,30.645
668,979.75,18.9,29.84
669,980.45,19.05,29.5
670,980.8,20.5,28.615
671,980.95,21.6,27.8
