,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
2738,11,30,3,0,980.7,75.05,29.715
2739,12,30,3,17.4,980.2,69.9,31.535
2740,13,30,3,18,979.2,64.65,32.51
2741,14,30,3,18.5,978,60.2,33.77
2742,15,30,3,18.8,977,56.6,34.705
2743,16,30,3,19.9,976.3,58.2,33.755
2744,17,30,3,16.8,975.85,59.2,33.88
2745,18,30,3,17.3,975.8,60,33.21
2749,19,30,3,24.7,976.65,59.4,31.445
2753,20,30,3,25.9,977.95,63.75,26.29
2755,21,30,3,25.9,978.7,65.2,27.09
2756,22,30,3,24.3,979.1,63,26.635
2757,23,30,3,22.7,979.9,67.15,25.62
2758,24,30,3,21.4,980.2,74.4,24.38
2759,1,31,3,20.9,979.95,77.3,24.245
2760,2,31,3,20.5,979.25,83.4,24.085
2761,3,31,3,15.2,978.7,86.3,24.36
2762,4,31,3,15.1,978.55,89.1,23.98
2763,5,31,3,15,978.25,91.7,23.965
2764,6,31,3,14.6,977.85,93.75,23.485
2765,7,31,3,18.1,978.55,95.7,23.47
2766,8,31,3,16.9,980.15,96.45,24.27
2767,9,31,3,16,981.3,94.25,25.54
2768,10,31,3,16,981.5,84.45,28.705
2769,11,31,3,16,981.35,77.1,29.64
2770,12,31,3,16.1,980.6,73.55,30.23
2771,13,31,3,17.2,979.7,67.4,31.47
2772,14,31,3,17.8,978.6,66.85,31.565
2773,15,31,3,18.7,977.5,65,32.23
2774,16,31,3,19.4,976.4,62.2,33.105
2775,17,31,3,19.1,975.55,57.85,33.6
2776,18,31,3,19.7,975.5,60.9,32.73
2780,19,31,3,25.6,976.35,63.5,30.89
2784,20,31,3,26.1,976.95,72.75,29.28
2786,21,31,3,27.6,977.6,77.2,28.72
2787,22,31,3,23.8,978.75,79.95,28.245
2788,23,31,3,22.4,980.7,79.65,24.765
2789,24,31,3,21.6,980.2,87.75,23.665
2790,1,1,4,21,979.65,89,23.99
2791,2,1,4,20.7,978.95,88.05,23.99
2792,3,1,4,20,978.65,88.2,23.595
2793,4,1,4,19.3,979.55,88.6,23.05
2794,5,1,4,18.7,979.55,90.55,21.975
2795,6,1,4,12.7,979.75,93.5,22.21
2796,7,1,4,16.6,979.4,93.7,22.455
2797,8,1,4,15.5,979.25,92.25,23.34
2798,9,1,4,16.1,979.05,86.9,25.73
2799,10,1,4,17.4,978.7,78.25,27.42
2800,11,1,4,18,978.4,72.3,29.93
2801,12,1,4,18.3,978.05,66.55,31.715
2802,13,1,4,18.7,977.05,62.8,33.345
2803,14,1,4,19.1,975.95,57.95,33.94
2804,15,1,4,20.1,975.2,53.8,36.135
2805,16,1,4,21,974.45,51.05,35.545
2806,17,1,4,20.9,974.15,52.35,34.93
2807,18,1,4,21.4,974,54.45,34.005
2811,19,1,4,27.2,974.6,57.75,32.385
2815,20,1,4,27.5,975.75,60.7,29.99
2817,21,1,4,27.3,976.3,63.55,29.1
2818,22,1,4,25.3,976.65,66.35,28.52
2819,23,1,4,18,978,69,28.075
2820,24,1,4,17,979.45,76.45,23.48
2821,1,2,4,16.3,978.15,90.45,22.23
2822,2,2,4,16,978.75,91,22.37
2823,3,2,4,15.8,977.85,91.85,22.105
2824,4,2,4,16.2,976.8,91.6,21.82
2825,5,2,4,16.7,977.25,92.4,21.94
2826,6,2,4,18.1,977.65,92.7,21.715
2827,7,2,4,14.6,978.2,93.6,21.735
2828,8,2,4,14.7,978.75,91.35,23.765
2829,9,2,4,16.3,979.45,79.85,27.285
2830,10,2,4,18.5,979.35,75.6,28.495
2831,11,2,4,0,979,73.3,29.88
2832,12,2,4,0,978.65,69.25,31.55
2833,13,2,4,18.6,977.7,64.85,32.41
2834,14,2,4,19.1,976.65,59.1,34.245
2835,15,2,4,19.8,975.7,57.65,34.55
2836,16,2,4,20.3,974.95,58.4,34.85
2837,17,2,4,19.7,974.35,58.45,34.125
2838,18,2,4,20.4,974.65,59.7,29.245
2842,19,2,4,22.2,975.35,65.7,27.68
2846,20,2,4,21.5,977.25,70.8,26.655
2848,21,2,4,23.2,976.6,69.6,24.305
2849,22,2,4,21.9,977.95,68.15,25.44
2850,23,2,4,20.2,978.85,70.15,25.255
2851,24,2,4,19.8,978.35,73.05,24.855
2852,1,3,4,19.5,977.95,75.9,24.085
2853,2,3,4,19.1,977.8,80.5,23.52
2854,3,3,4,18.9,977.4,85.75,23.085
2855,4,3,4,19.5,977.35,87.55,22.92
2856,5,3,4,19.8,977.45,88.25,22.695
2857,6,3,4,18.2,977.9,88.35,22.765
2858,7,3,4,15.4,978.35,89.8,22.6
2859,8,3,4,15.5,978.7,88.3,24.04
2860,9,3,4,16.1,979.35,87.25,25.5
2861,10,3,4,17.4,980.1,85.3,27.675
2862,11,3,4,17.6,979.9,78.95,30.255
2863,12,3,4,17.5,979.35,71.15,31.395
2864,13,3,4,14.8,978.6,66.3,32.225
2865,14,3,4,16,977.55,63.6,33.69
2866,15,3,4,16,976.5,62.55,33.21
2867,16,3,4,18.5,975.55,58.6,33.865
2868,17,3,4,18.9,974.8,57.65,33.955
2869,18,3,4,20.5,974.7,59.35,32.895
2873,19,3,4,25.3,975.9,61.8,31.945
2877,20,3,4,26.9,976.95,68.3,30.545
2879,21,3,4,26.5,978,72.15,29.98
2880,22,3,4,25.2,978.35,76.25,27.115
2881,23,3,4,23.5,978.5,74.1,26.145
2882,24,3,4,22.4,979.1,76.05,25.395
2883,1,4,4,21.5,979.1,78.9,24.665
2884,2,4,4,21.4,978.5,79.7,24.005
2885,3,4,4,20.6,977.65,81.5,23.555
2886,4,4,4,20.1,977.25,82.5,23.065
2887,5,4,4,20.5,977.25,84.9,22.525
2888,6,4,4,19.3,977.25,85.7,22.585
2889,7,4,4,17.2,977.65,89.1,22.43
2890,8,4,4,16.4,978.25,92.5,23.785
2891,9,4,4,17.1,978.9,91.1,26.22
2892,10,4,4,17.9,980.65,81.35,29.13
2893,11,4,4,17.8,979.95,75.1,30.22
2894,12,4,4,0,979.65,69,31.77
2895,13,4,4,18.7,980.55,61.95,33.48
2896,14,4,4,19,980.55,57.95,34.575
2897,15,4,4,19.3,980.75,55.3,34.55
2898,16,4,4,20.7,980.4,55.5,34.955
2899,17,4,4,20.7,980.25,56.9,34.085
2900,18,4,4,21,980.05,59.95,32.96
2904,19,4,4,26,979.7,64.1,31.565
2908,20,4,4,27.2,979.4,68.05,30.695
2910,21,4,4,20,979.05,70.75,29.865
2911,22,4,4,15.2,978.05,71.9,29.805
2912,23,4,4,14.5,976.95,74.7,29.015
2913,24,4,4,14.3,976.2,80.2,22.805
2914,1,5,4,14.8,975.45,94.5,20.82
2915,2,5,4,14.3,975.15,95.25,20.935
2916,3,5,4,13.8,975,95.3,21.15
2917,4,5,4,13.7,975.6,94.6,21.39
2918,5,5,4,13.8,976.75,94.25,21.46
2919,6,5,4,13.9,977.3,96.25,20.865
2920,7,5,4,12.5,977.65,97.1,21.22
2921,8,5,4,11.8,979,96.9,22.56
2922,9,5,4,17.4,980.45,94.4,24.835
2923,10,5,4,17.9,979.15,89.25,25.84
2924,11,5,4,15.3,979.75,85.7,27.325
2925,12,5,4,17.1,978.85,78.2,29.58
2926,13,5,4,18.5,977.8,73.6,30.08
2927,14,5,4,18.5,978.25,68.85,31.485
2928,15,5,4,19.6,978.65,65.4,32.63
2929,16,5,4,20,979.2,60.65,32.975
2930,17,5,4,20.3,979.75,62.55,32.19
2931,18,5,4,21.2,980.45,65.95,30.9
2935,19,5,4,26.3,980.35,68.3,29.53
2939,20,5,4,27.1,980,72.1,28.33
2941,21,5,4,27.5,979.65,77.1,27.815
2942,22,5,4,26.4,978.7,78.6,27.625
2943,23,5,4,23.9,977.65,79.75,27.135
2944,24,5,4,23.4,976.7,83.5,26.28
2945,1,6,4,21.6,975.95,85.8,25.71
2946,2,6,4,21.2,975.35,86.55,25.42
2947,3,6,4,20.8,975.65,88.25,25.055
2948,4,6,4,20.3,976.35,91.3,24.53
2949,5,6,4,20.1,978.25,93.7,24.04
2950,6,6,4,17.9,977.6,95.2,23.82
2951,7,6,4,17.5,978.95,96.1,23.75
2952,8,6,4,16.8,979.85,94.9,24.845
2953,9,6,4,17.2,979.35,86.3,26.77
2954,10,6,4,17.8,978.95,78.8,28.285
2955,11,6,4,18.8,978.8,71.65,30.32
2956,12,6,4,19,978.4,65.85,31.895
2957,13,6,4,19.3,978.35,60.95,33.51
2958,14,6,4,19.4,978.45,58.05,33.875
2959,15,6,4,19.5,978.9,54.85,34.88
2960,16,6,4,19.8,979.35,54.3,35.25
2961,17,6,4,18,979.7,55.95,34.11
2962,18,6,4,20.3,980.35,59.5,32.64
2966,19,6,4,24.6,981.1,65.45,30.85
2970,20,6,4,25.5,980.9,70.05,29.955
2972,21,6,4,27.6,980.35,72.6,29.24
2973,22,6,4,26.5,979.6,75.25,28.93
2974,23,6,4,25.4,978.55,77.45,28.185
2975,24,6,4,24.8,977.5,81.05,27.605
2976,1,7,4,19.6,976.55,85.15,26.72
2977,2,7,4,18.8,975.8,88.6,25.965
2978,3,7,4,17.8,975.7,90.85,25.43
2979,4,7,4,18.7,976.9,93.15,25.015
2980,5,7,4,18.6,977.95,93.35,24.8
2981,6,7,4,18.3,979,93.7,24.765
2982,7,7,4,17.8,979.35,92.6,25.075
2983,8,7,4,16.9,979.5,90.25,25.77
2984,9,7,4,13.4,980.1,87.15,26.62
2985,10,7,4,14.9,980.1,83.35,27.53
2986,11,7,4,15.4,979.5,78.15,29.605
2987,12,7,4,16.3,978.65,72.5,31.17
2988,13,7,4,18.2,978.25,68.95,31.78
2989,14,7,4,18.4,978.25,65.25,33.295
2990,15,7,4,20,978.25,60.6,33.885
2991,16,7,4,20.1,978.65,60.6,33.39
2992,17,7,4,19.9,979.25,60.2,33.585
2993,18,7,4,20.7,979.9,63.05,32.55
2997,19,7,4,24.3,981.65,66.75,31.23
3001,20,7,4,22.7,980.95,70,30.62
3003,21,7,4,23.8,980.65,77.15,25.175
3004,22,7,4,22.1,981.55,80.2,25.44
3005,23,7,4,18.8,981.55,81.7,23.81
3006,24,7,4,18.6,981.75,96.5,21.52
3007,1,8,4,18.3,981.4,98.65,21.33
3008,2,8,4,18.4,981.25,99.15,21.485
3009,3,8,4,18,981.05,99.2,21.675
3010,4,8,4,18,980.7,99.25,21.9
3011,5,8,4,17.9,980.4,99.4,21.57
3012,6,8,4,16.8,980.05,99.3,21.45
3013,7,8,4,15.2,979.05,99.15,21.65
3014,8,8,4,14.5,977.95,98.7,22.45
3015,9,8,4,15.8,977.2,96.65,24.22
3016,10,8,4,16.3,976.45,88.1,26.135
3017,11,8,4,17.1,976.15,81.5,27.235
3018,12,8,4,17.7,976,75.75,29.34
3019,13,8,4,18,976.6,68.05,31.055
3020,14,8,4,18.6,977.75,63.3,31.985
3021,15,8,4,19.2,978.3,60.45,33.425
3022,16,8,4,20,978.65,56.7,33.35
3023,17,8,4,20.3,980,53.2,33.63
3024,18,8,4,21.1,981.45,57,32.23
3028,19,8,4,24.3,980.15,70.75,29.78
3032,20,8,4,25.9,980.75,77.55,28.565
3034,21,8,4,26.3,979.85,79.9,27.8
3035,22,8,4,24.8,978.8,81.3,26.785
3036,23,8,4,22.8,979.25,83.15,25.985
3037,24,8,4,21.5,979.65,84.4,25.56
3038,1,9,4,21.5,980.2,84.7,25.185
3039,2,9,4,20.5,980.75,86.7,24.88
3040,3,9,4,20.3,981.45,88.8,24.53
3041,4,9,4,20.6,981.35,90.75,23.93
3042,5,9,4,20.9,981,92.65,23.785
3043,6,9,4,19.4,980.65,93.6,23.63
3044,7,9,4,17,979.7,94.05,23.59
3045,8,9,4,15.9,978.65,92.1,25.185
3046,9,9,4,17,977.7,85.8,26.57
3047,10,9,4,17.7,976.95,78.85,29.28
3048,11,9,4,17.5,976.35,71.55,30.89
3049,12,9,4,17.7,976.65,61.95,32.705
3050,13,9,4,17.9,977.35,56.85,33.73
3051,14,9,4,19.9,979.25,51.8,34.825
3052,15,9,4,19.8,978.6,48.7,35.825
3053,16,9,4,19.8,979.95,46.85,36.05
3054,17,9,4,20,980.85,45,36.08
3055,18,9,4,21.3,980.35,51.05,33.925
3059,19,9,4,25.6,979.95,59.5,32.095
3063,20,9,4,26.7,979.8,65.35,30.775
3065,21,9,4,26.8,979.4,66.85,30.105
3066,22,9,4,25.7,979.35,67.8,29.265
3067,23,9,4,24.7,979.45,72.7,28.62
3068,24,9,4,23.4,979.9,75.95,27.7
3069,1,10,4,22.2,980.35,78.65,26.5
3070,2,10,4,21,980.7,78.7,25.33
3071,3,10,4,19.2,981.35,81.95,24.775
3072,4,10,4,19,982.1,82.3,24.415
3073,5,10,4,19.2,981.9,83.15,23.74
3074,6,10,4,19.3,981.35,84.6,23.17
3075,7,10,4,17.1,980.6,85.9,23.4
3076,8,10,4,16.6,979.55,86.6,24.315
3077,9,10,4,16.9,978.5,85.8,26.06
3078,10,10,4,17.7,977.55,81.4,28.22
3079,11,10,4,19,976.8,75.45,29.155
3080,12,10,4,0,976.7,69.85,30.86
3081,13,10,4,18.8,977.9,66.1,32.435
3082,14,10,4,19.3,978.95,63.1,32.44
3083,15,10,4,20,980,61.4,33.265
3084,16,10,4,20.6,980.35,59.05,34.125
3085,17,10,4,19.9,980.5,57.95,33.68
3086,18,10,4,21.2,981.1,59.85,32.41
3090,19,10,4,26.1,981.1,65.7,30.655
3094,20,10,4,27.4,980.5,70.85,29.625
3096,21,10,4,26.6,979.65,74.8,28.74
3097,22,10,4,25.8,979.25,75.7,28.875
3098,23,10,4,25,979.25,77.95,27.95
3099,24,10,4,24.5,979.25,85.05,26.635
3100,1,11,4,23.3,979.65,88.25,25.975
3101,2,11,4,22.7,980.25,89.85,25.6
3102,3,11,4,20.8,980.9,90.55,25.235
3103,4,11,4,20.6,982.65,91.95,24.835
3104,5,11,4,20.6,981.95,92.55,24.775
3105,6,11,4,20.3,981.65,93.35,24.625
3106,7,11,4,18.3,982.55,94.05,24.74
3107,8,11,4,17.4,982.55,93.25,25.685
3108,9,11,4,18.6,982.75,88.75,27.36
3109,10,11,4,18.7,982.4,82.65,28.36
3110,11,11,4,18.5,982.25,81.45,28.335
3111,12,11,4,19.5,982.05,80.5,29
3112,13,11,4,19.5,981.7,75.05,30.9
3113,14,11,4,19.8,981.4,69.7,32.615
3114,15,11,4,20.9,981.05,65.35,32.625
3115,16,11,4,20.8,980.05,63.35,32.95
3116,17,11,4,20.7,978.95,61.4,32.115
3117,18,11,4,22,978.2,66.1,31.195
3121,19,11,4,16.5,977.45,72.9,29.72
3125,20,11,4,25.1,977.15,71.7,28
3127,21,11,4,24.5,977,76.6,26.29
3128,22,11,4,23.6,977.6,81.45,24.76
3129,23,11,4,22.1,978.75,84.95,24.665
3130,24,11,4,21.1,979.3,86.85,24.595
3131,1,12,4,20.8,979.65,88.4,24.825
3132,2,12,4,19.6,981,89.75,24.22
3133,3,12,4,19.5,982.45,91.35,23.68
3134,4,12,4,19.3,981.15,92,23.255
3135,5,12,4,19.6,981.75,91.95,23.255
3136,6,12,4,18.6,980.85,92.4,23.06
3137,7,12,4,17.5,979.8,93.2,22.72
3138,8,12,4,18.5,980.25,92.75,24.025
3139,9,12,4,18.9,980.65,85.85,26.07
3140,10,12,4,18.9,981.2,78.9,28.32
3141,11,12,4,20.1,981.75,74.95,29.655
3142,12,12,4,20.6,982.45,71.6,31.105
3143,13,12,4,20.4,982.35,64.7,32.99
3144,14,12,4,18.6,982,56.25,33.94
3145,15,12,4,21,981.65,51.15,35.22
3146,16,12,4,20.8,980.7,47,36.485
3147,17,12,4,20.7,979.65,48.7,35.45
3148,18,12,4,21.4,978.7,53.85,33.34
3152,19,12,4,20.2,977.95,64.05,28.16
3156,20,12,4,20.6,977.35,94.6,21.295
3158,21,12,4,21.4,977.65,98.15,21.355
3159,22,12,4,20,978.35,98.8,21.43
3160,23,12,4,19.1,980.25,99.05,21.39
3161,24,12,4,18.1,979.6,97.25,22.29
3162,1,13,4,17.8,980.95,94.45,22.035
3163,2,13,4,17.6,981.85,94.55,22.345
3164,3,13,4,17.5,981.35,92.5,22.67
3165,4,13,4,17.4,980.95,92.4,22.31
3166,5,13,4,17.9,980.8,92.55,22.61
3167,6,13,4,16.2,980.4,94.45,21.815
3168,7,13,4,15.6,980.35,96.7,21.62
3169,8,13,4,15.8,980.45,95.1,22.85
3170,9,13,4,15.9,980.9,92.8,23.73
3171,10,13,4,16.7,981.35,84.45,27.74
3172,11,13,4,16.8,981.7,71.2,29.325
3173,12,13,4,17,982.35,70.25,29.055
3174,13,13,4,17.1,983.1,70.45,28.88
3175,14,13,4,16.8,982.9,72.7,28.95
3176,15,13,4,16.5,982.35,72.4,29.24
3177,16,13,4,16.6,981.6,69.75,29.78
3178,17,13,4,17.3,980.55,69.5,29.615
3179,18,13,4,18.2,979.5,71.1,29.54
3183,19,13,4,24.2,978.55,75.8,27.91
3187,20,13,4,23.8,977.8,81.9,26.87
3189,21,13,4,23.4,977.7,86.25,25.865
3190,22,13,4,23.1,978.9,87.8,25.565
3191,23,13,4,21.2,979.95,88.65,25.44
3192,24,13,4,20.6,981,90,25.11
3193,1,14,4,19.4,981.35,90.6,24.845
3194,2,14,4,18.8,981.5,91.15,24.51
3195,3,14,4,18.2,982.1,89.6,24.855
3196,4,14,4,17.3,982.1,91.1,24.435
3197,5,14,4,17.5,981.5,93,24.18
3198,6,14,4,17.9,980.65,94,24.27
3199,7,14,4,17.7,980.25,94.85,24.52
3200,8,14,4,17.5,980.25,94.85,24.845
3201,9,14,4,16,980.25,92.85,25.95
3202,10,14,4,15.4,980.65,85.65,28.32
3203,11,14,4,15.7,981.25,79.25,29.755
3204,12,14,4,16.2,981.9,75.55,30.695
3205,13,14,4,17.6,983.65,70.7,32.02
3206,14,14,4,18.1,982.95,65.8,33.13
3207,15,14,4,19,982.65,60.75,33.63
3208,16,14,4,18.9,983.55,57.9,33.94
3209,17,14,4,19.3,983.55,55.55,34.47
3210,18,14,4,20.2,983.75,60.3,31.795
3214,19,14,4,17.2,983.4,68.5,29.32
3218,20,14,4,22.6,983.25,83.1,22.86
3220,21,14,4,22.4,983.05,93.85,22.45
3221,22,14,4,22,982.7,93.75,22.595
3222,23,14,4,21.5,982.4,94.6,22.575
3223,24,14,4,21.3,982.05,94.45,22.445
3224,1,15,4,18.3,981.05,94.75,22.145
3225,2,15,4,17.6,979.95,95.1,21.975
3226,3,15,4,15.7,979.2,95.25,22.01
3227,4,15,4,16.4,978.45,93.55,22.07
3228,5,15,4,17.5,978.15,93.55,21.72
3229,6,15,4,16.7,978,95.7,21.34
3230,7,15,4,16.2,978.6,96.55,21.315
3231,8,15,4,16.1,979.75,96.25,22.55
3232,9,15,4,16.5,980.3,91.4,24.4
3233,10,15,4,17.3,980.65,83.95,25.975
3234,11,15,4,17.5,982,76.25,28.035
3235,12,15,4,17.6,983.45,70,28.755
3236,13,15,4,16.8,982.15,63.45,30.13
3237,14,15,4,17.8,982.75,61.25,31.32
3238,15,15,4,19.2,981.85,57.95,32.405
3239,16,15,4,18.2,980.8,55.65,33.43
3240,17,15,4,20,981.25,54.3,33.695
3241,18,15,4,19.8,981.65,55.35,32.705
3245,19,15,4,24.5,982.2,59.85,30.9
3249,20,15,4,0,982.75,66.8,29.74
3251,21,15,4,22.3,983.45,70.8,29.375
3252,22,15,4,20,983.35,70.65,28.84
3253,23,15,4,20.9,983,72.35,28.255
3254,24,15,4,21.1,982.65,77.5,27.22
3255,1,16,4,19.9,981.7,83.15,25.985
3256,2,16,4,19.5,980.65,85.85,25.455
3257,3,16,4,19.5,979.7,87.55,25.415
3258,4,16,4,19.3,978.95,89.2,24.97
3259,5,16,4,19.1,978.35,90.6,24.435
3260,6,16,4,17.6,978.65,91.3,23.905
3261,7,16,4,16.7,979.35,91.25,23.565
3262,8,16,4,17.1,981.25,89.15,25.22
3263,9,16,4,17.9,980.6,84.45,26.395
3264,10,16,4,18,981.95,79.4,28.11
3265,11,16,4,18.8,982.85,73.8,29.14
3266,12,16,4,19.2,982.35,69.65,30.76
3267,13,16,4,19.5,981.95,64.95,32.165
3268,14,16,4,19.4,981.8,61.15,33.39
3269,15,16,4,19.6,981.4,58.6,33.415
3270,16,16,4,19.8,981.35,57.3,33.615
3271,17,16,4,19.9,981.45,58.15,33.68
3272,18,16,4,20,981.9,61.3,32.32
3276,19,16,4,25.5,982.35,65.8,30.67
3280,20,16,4,26.3,982.7,69.5,29.095
3282,21,16,4,26.3,983.35,72.05,28.295
3283,22,16,4,21.5,984.1,74.8,26.905
3284,23,16,4,19,983.9,76.3,26.04
3285,24,16,4,18.8,983.35,89.8,22.02
3286,1,17,4,17.3,982.6,92.85,22.635
3287,2,17,4,17.3,981.55,94.9,22.455
3288,3,17,4,17.3,980.5,95.85,22.515
3289,4,17,4,18.2,979.55,96.6,22.295
3290,5,17,4,18,978.8,96.8,22.26
3291,6,17,4,17.2,978.7,97,22.12
3292,7,17,4,15.9,979.9,96.8,22.215
3293,8,17,4,17.1,980.95,95.55,23.57
3294,9,17,4,17.1,982,90.2,26.255
3295,10,17,4,16.9,982.35,84.45,27.9
3296,11,17,4,17.1,982.5,79.45,28.855
3297,12,17,4,17.8,983.1,75.1,29.56
3298,13,17,4,16.5,983.1,70.05,31.03
3299,14,17,4,17.1,982.5,64.95,31.635
3300,15,17,4,19.2,981.65,61.3,33.405
3301,16,17,4,20.7,981.25,59.35,32.845
3302,17,17,4,19.7,981.25,58.65,33.445
3303,18,17,4,20,981.25,60.25,32.51
3307,19,17,4,25.8,981.65,66.25,30.47
3311,20,17,4,17.1,982.25,74.5,29.155
3313,21,17,4,19.9,982.9,78.05,28.555
3314,22,17,4,19.3,984.65,76.35,24.545
3315,23,17,4,19.6,983.95,81.85,23.11
3316,24,17,4,18.5,983.65,86.95,23.03
3317,1,18,4,17.9,984.55,88.1,22.935
3318,2,18,4,17.3,984.55,89.9,22.62
3319,3,18,4,17.3,984.75,91.3,22.37
3320,4,18,4,17,984.4,93.7,22.405
3321,5,18,4,17,984.25,93.4,22.755
3322,6,18,4,15.4,984.05,91.2,22.815
3323,7,18,4,13.7,983.7,92.35,22.54
3324,8,18,4,16.5,983.4,93.6,23.92
3325,9,18,4,18.1,983.05,84.75,27.04
3326,10,18,4,18.8,982.05,75.75,28.515
3327,11,18,4,19.9,980.95,71.25,29.715
3328,12,18,4,19.6,980.2,68.35,31.18
3329,13,18,4,20,979.45,63.9,31.985
3330,14,18,4,20,979.15,63.5,32.845
3331,15,18,4,20.2,979,63.05,33.2
3332,16,18,4,20.5,979.6,62.85,33.35
3333,17,18,4,20.4,980.75,63.25,32.82
3334,18,18,4,20.8,981.3,64.8,31.82
3338,19,18,4,25.6,981.65,69.65,30.67
3342,20,18,4,25.5,983,73.25,29.705
3344,21,18,4,25.4,984.45,75.75,28.905
3345,22,18,4,25.6,983.15,78.55,28.48
3346,23,18,4,24.4,983.75,81,27.96
3347,24,18,4,23.4,982.85,83.85,26.93
3348,1,19,4,22.4,981.8,87.15,26.17
3349,2,19,4,21.8,982.25,90.1,25.67
3350,3,19,4,21.5,982.65,90.25,25.44
3351,4,19,4,21.1,983.2,92.55,24.945
3352,5,19,4,20.1,983.75,93.6,24.81
3353,6,19,4,17.9,984.45,94.65,24.52
3354,7,19,4,17.9,984.35,95.55,24.4
3355,8,19,4,16.9,984,94.8,25.48
3356,9,19,4,15.7,983.65,89.8,27.015
3357,10,19,4,16.6,982.7,84.2,28.505
3358,11,19,4,16.5,981.65,79,29.32
3359,12,19,4,17.4,980.7,74.2,30.28
3360,13,19,4,17.9,979.95,71.55,30.95
3361,14,19,4,18.8,979.35,68.85,31.5
3362,15,19,4,19,979.65,66.45,32.01
3363,16,19,4,17.1,980.35,64.95,32.125
3364,17,19,4,17,982.25,64.65,32.05
3365,18,19,4,19.8,981.6,66.15,31.175
3369,19,19,4,24.8,982.95,71.75,29.815
3373,20,19,4,25.6,983.85,77.95,28.805
3375,21,19,4,25.8,983.35,81.25,28.25
3376,22,19,4,25.6,982.95,81.7,27.665
3377,23,19,4,24.6,982.8,82.75,27.48
3378,24,19,4,23.2,982.4,84.2,26.975
3379,1,20,4,22.6,982.35,87.65,26.305
3380,2,20,4,21.9,982.45,90.65,25.76
3381,3,20,4,21.2,982.9,92.6,25.255
3382,4,20,4,20.5,983.35,94.35,24.92
3383,5,20,4,19.9,983.7,95.1,24.995
3384,6,20,4,18.9,984.35,95.3,24.965
3385,7,20,4,17.1,985.1,95,25.09
3386,8,20,4,17.1,984.9,93.75,25.72
3387,9,20,4,17,984.35,90.85,26.56
3388,10,20,4,17.1,983.6,86.2,28.59
3389,11,20,4,17.1,982.55,79.95,28.565
3390,12,20,4,17.6,981.5,76.95,30.57
3391,13,20,4,18.4,980.55,70.05,31.27
3392,14,20,4,0,979.8,67.2,32.135
3393,15,20,4,0,979.7,63.4,32.655
3394,16,20,4,0,980.9,60.4,32.665
3395,17,20,4,0,981.95,63.35,31.73
3396,18,20,4,0,983,66.25,31.32
3400,19,20,4,0,983.35,70.3,28.21
3404,20,20,4,0,983.5,71.65,27.54
3406,21,20,4,0,984.1,74.05,26.88
3407,22,20,4,0,984.1,77.1,26.365
3408,23,20,4,0,983.5,80.25,26.39
3409,24,20,4,0,982.65,77.7,25.525
3410,1,21,4,0,982.25,86.55,24.435
3411,2,21,4,0,982.25,87.85,24.34
3412,3,21,4,0,982.25,88.55,24.04
3413,4,21,4,0,982.65,88.95,23.69
3414,5,21,4,0,983.25,89.65,23.34
3415,6,21,4,0,983.9,91.6,22.99
3416,7,21,4,0,985.65,91.75,23.135
3417,8,21,4,0,984.95,90.6,24.535
3418,9,21,4,0,984.65,84.6,27.015
3419,10,21,4,0,985.55,78.75,28.97
3420,11,21,4,0,985.55,71.95,30.585
3421,12,21,4,0,985.75,68.05,32.025
3422,13,21,4,0,985.4,66,32.565
3423,14,21,4,0,985.25,61.75,33.21
3424,15,21,4,0,985.05,60.2,33.655
3425,16,21,4,0,984.7,59.4,34.03
3426,17,21,4,0,984.4,60.85,33.405
3427,18,21,4,0,984.05,62.15,31.83
3431,19,21,4,0,983.05,67.95,30.345
3435,20,21,4,0,981.95,74.4,29.365
3437,21,21,4,0,981.2,76.85,28
3438,22,21,4,0,980.45,77.3,26.94
3439,23,21,4,0,980.15,78.15,26.72
3440,24,21,4,0,980,80.55,26.405
3441,1,22,4,36.5,980.6,83.25,26.035
3442,2,22,4,35.4,981.75,86,24.945
3443,3,22,4,34.6,982.3,87.4,24.59
3444,4,22,4,33.9,982.65,87.7,25.02
3445,5,22,4,33.9,984,88.75,25.365
3446,6,22,4,17,985.45,88.3,25.585
3447,7,22,4,16.7,984.15,88.5,25.25
3448,8,22,4,34.5,984.75,91.4,25.5
3449,9,22,4,33.1,983.85,90.15,26.43
3450,10,22,4,31.5,982.8,87.55,27.49
3451,11,22,4,27.9,983.25,82.3,29.125
3452,12,22,4,28.5,983.65,79.6,29.63
3453,13,22,4,32.1,984.2,76.6,31.025
3454,14,22,4,32.8,984.75,72.1,31.285
3455,15,22,4,37.8,985.45,67.15,32.665
3456,16,22,4,34.1,985.35,63.15,33.105
3457,17,22,4,34.4,985,61.25,33.325
3458,18,22,4,34.9,984.65,63,31.885
3462,19,22,4,43.2,983.7,67.95,30.51
3466,20,22,4,45.7,982.65,72.5,29.435
3468,21,22,4,46,981.7,76.55,28.9
3469,22,22,4,44.1,980.95,79.15,28.335
3470,23,22,4,39.9,980.35,79.9,28.26
3471,24,22,4,38.4,980.65,81.7,27.665
3472,1,23,4,36.9,981.35,85.8,26.78
3473,2,23,4,35.7,983.25,89.65,26.08
3474,3,23,4,35.4,982.6,91.75,25.79
3475,4,23,4,34.4,983.95,93.15,25.575
