980.15,54.1,23.295
980.15,55.85,22.335
979.9,58.15,21.615
979.35,60,21.545
978.85,61.55,20.91
978.5,67.05,20.26
978.7,70,19.615
978.9,70.75,19.6
979.25,72.75,18.81
980.05,69.6,19.625
980.6,64.65,21.64
980.6,49.7,24.28
980.45,39.5,26.265
979.9,35.85,27.975
978.95,31.55,30.155
977.95,26.65,31.125
977,25.3,32.085
976.55,25.1,32.125
976.45,25.55,31.685
976.6,30.65,29.235
976.95,38.75,26.155
977.7,38,25.49
978.65,41,24.245
979.35,44.7,23.825
979.4,45.5,24.41
979.2,44.45,24.025
979.1,55.75,21.14
978.95,60.85,20.325
978.4,61.8,19.925
978.3,59.8,19.875
978.3,58.2,19.855
978.55,57.3,19.445
979,57.95,19.02
979.7,60.45,19.445
980.6,55.1,21.82
980.6,41.15,24.715
980.5,33.4,26.355
980.15,30.9,29.065
979.45,27.45,30.775
978.5,24.45,32.025
977.65,23.55,32.165
977.35,23.3,32.29
977.35,23.9,31.565
977.65,27.3,29.785
978.15,36.5,25.575
978.95,38.25,24.935
979.95,37.45,24.665
980.3,37.6,24.23
980.3,37.6,23.75
980.2,40.5,22.815
980.05,42.4,22.345
979.75,45.3,21.115
979.25,47,20.875
979.1,47.35,19.98
979.1,49.6,19.495
979.05,51.8,18.58
979.5,55.65,18.555
979.9,53.55,19.485
980.55,50.35,21.115
980.55,41.5,23.09
980.5,35.3,25.565
979.8,31.35,28.495
978.9,25.15,30.345
978,22.75,31.1
977.3,22.25,31.92
976.8,22.55,32.14
976.85,23.15,31.33
977.4,26.95,29.345
978.1,36,25.66
978.85,36.05,25.415
979.75,37.8,25.625
980.35,39.75,25.005
980.4,40.35,24.46
980.35,43.95,22.98
980.3,47.4,22.345
980.2,55.05,21.25
979.9,55.85,20.67
980.15,59.7,19.76
980.3,55.3,19.82
980.9,57.75,18.785
981.45,63.15,18.375
981.85,60.7,19.165
982.4,58.2,22.89
982.2,42.1,26.215
981.7,34.65,27.005
981.05,27.85,28.54
980,26.8,29.535
979.15,25.65,30.56
978.35,25.3,31.09
978.1,24.75,30.725
978.25,24.75,30.22
978.55,28.75,28.175
978.9,35.35,25.675
979.5,36.65,24.23
980.25,38.1,24.35
980.55,36.7,24.05
980.35,38.4,23.04
980.1,40.35,22.38
980.05,42.05,21.53
979.55,44,20.865
979.1,48.9,20.115
979.15,50.45,19.72
979.35,50.3,19.59
979.75,51.5,19.365
980.1,54.35,18.52
980.75,55.6,19.08
981.1,52.6,21.425
981.1,44.6,24.135
980.75,40.05,26.075
980.1,34.35,28.49
979.05,31.55,30.18
977.9,28.55,31.77
976.95,26.15,32.425
976.55,25.3,32.59
976.6,25.8,31.855
977.05,29,29.705
977.7,38.8,26.38
978.6,41.15,25.405
979.45,41.8,24.955
980.1,45.55,23.86
979.95,48.15,23.15
979.75,51.95,22.5
979.45,53.3,22.23
979.2,58.55,21.69
978.8,56.95,21.75
978.55,61,21.21
978.9,65.25,20.315
979.3,70.35,19.745
979.9,73.8,19.235
980.4,69.8,20.665
980.95,61.9,23.495
980.8,54.9,26.835
980.3,54.4,28.62
979.6,46.95,30.66
978.35,40,31.945
977.5,35.1,32.495
976.7,31.15,33.245
976.25,32.05,32.965
976.4,34.35,31.97
